Frame,NG,NH,T5,TRQ,OIL_PRESS,OIL_TEMP,FF,SPEED,ALT,Unnamed: 10
8239,67.083610534668,88.895904541016,490.85598754883,120.72086677856,76.925842285156,34.435119628906,189.0154876709,107.13986968994,5497.8071289063, 
8240,67.083625793457,88.899040222168,490.85607910156,120.68212957275,76.925849914551,34.432601928711,189.02319335938,107.14963531494,5496.478515625, 
8241,67.083648681641,88.901107788086,490.85623168945,120.64897448608,76.925857543945,34.430053710938,189.03100585938,107.15964508057,5495.1333007813, 
8242,67.083679199219,88.902381896973,490.85641479492,120.62177290955,76.92586517334,34.427425384521,189.03910827637,107.17015075684,5493.7431640625, 
8243,67.083694458008,88.90259552002,490.85653686523,120.60377732788,76.925872802734,34.424949645996,189.04678344727,107.18018341064,5492.4321289063, 
8244,67.083709716797,88.901908874512,490.85662841797,120.59344590576,76.925872802734,34.422454833984,189.05444335938,107.19044494629,5491.111328125, 
8245,67.083724975586,88.901069641113,490.8567199707,120.58972074158,76.925880432129,34.420001983643,189.06199645996,107.20066070557,5489.8115234375, 
8246,67.083755493164,88.901840209961,490.85693359375,120.58764995544,76.925888061523,34.417449951172,189.06986999512,107.21145629883,5488.4565429688, 
8247,67.083786010742,88.904296875,490.85711669922,120.58319326355,76.925895690918,34.414875030518,189.07788085938,107.2225189209,5487.0883789063, 
8248,67.083801269531,88.906219482422,490.85720825195,120.57816260376,76.925895690918,34.412406921387,189.08557128906,107.23327636719,5485.775390625, 
8249,67.08381652832,88.907844543457,490.85733032227,120.57315445251,76.925903320313,34.409950256348,189.0931854248,107.24413299561,5484.4663085938, 
8250,67.083847045898,88.909652709961,490.85751342773,120.56766236755,76.925910949707,34.407421112061,189.1009979248,107.25545501709,5483.1181640625, 
8251,67.083877563477,88.910659790039,490.85772705078,120.56374588074,76.925918579102,34.404823303223,189.10911560059,107.26725006104,5481.7319335938, 
8252,67.083892822266,88.911178588867,490.85781860352,120.56231658813,76.925926208496,34.402320861816,189.11695861816,107.27877807617,5480.3940429688, 
8253,67.083908081055,88.911781311035,490.85791015625,120.5624516394,76.925933837891,34.399852752686,189.12460327148,107.29026794434,5479.0766601563, 
8254,67.083930969238,88.911811828613,490.85806274414,120.56516391907,76.925941467285,34.397361755371,189.13233947754,107.30202484131,5477.7431640625, 
8255,67.083961486816,88.911949157715,490.85827636719,120.57000325623,76.92594909668,34.394744873047,189.14051818848,107.31453704834,5476.3408203125, 
8256,67.083976745605,88.912796020508,490.85836791992,120.57440367676,76.925956726074,34.392288208008,189.14825439453,107.32641601563,5475.0224609375, 
8257,67.084007263184,88.913078308105,490.85858154297,120.58017711853,76.925964355469,34.389755249023,189.15614318848,107.33880615234,5473.6606445313, 
8258,67.084022521973,88.912933349609,490.8586730957,120.58733483582,76.925971984863,34.387359619141,189.16369628906,107.35062408447,5472.3720703125, 
8259,67.084045410156,88.913551330566,490.85882568359,120.59456007874,76.925971984863,34.384864807129,189.17150878906,107.36303710938,5471.0288085938, 
8260,67.084060668945,88.915786743164,490.85891723633,120.59788008911,76.925979614258,34.382427215576,189.17916870117,107.3752822876,5469.7133789063, 
8261,67.084075927734,88.91951751709,490.85900878906,120.59483018127,76.925987243652,34.379974365234,189.18685913086,107.38770294189,5468.3901367188, 
8262,67.084091186523,88.923751831055,490.8591003418,120.58573672913,76.925994873047,34.377555847168,189.19444274902,107.40003967285,5467.0830078125, 
8263,67.084106445313,88.927757263184,490.85922241211,120.57224285645,76.926002502441,34.375152587891,189.20198059082,107.41237640381,5465.7836914063, 
8264,67.084136962891,88.931488037109,490.85940551758,120.55530517639,76.926010131836,34.372657775879,189.20985412598,107.42529296875,5464.4306640625, 
8265,67.084167480469,88.935333251953,490.85961914063,120.53636423584,76.926010131836,34.370216369629,189.21759033203,107.43798065186,5463.1069335938, 
8266,67.084182739258,88.939208984375,490.85971069336,120.51552132324,76.926010131836,34.367816925049,189.22523498535,107.45056152344,5461.8046875, 
8267,67.084197998047,88.942543029785,490.85980224609,120.49411569702,76.926010131836,34.365425109863,189.23277282715,107.4631652832,5460.5053710938, 
8268,67.084213256836,88.94482421875,490.85992431641,120.47437570313,76.926010131836,34.363033294678,189.24032592773,107.4758605957,5459.203125, 
8269,67.084228515625,88.946914672852,490.86001586914,120.45659395264,76.92601776123,34.360656738281,189.24786376953,107.4885635376,5457.9091796875, 
8270,67.084259033203,88.949722290039,490.86019897461,120.4378105719,76.92601776123,34.358142852783,189.25581359863,107.50208282471,5456.5380859375, 
8271,67.084281921387,88.952903747559,490.8603515625,120.41927478516,76.926025390625,34.3557472229,189.26347351074,107.5150680542,5455.23046875, 
8272,67.08430480957,88.956420898438,490.86050415039,120.3993547229,76.92603302002,34.353363037109,189.27108764648,107.52809143066,5453.9262695313, 
8273,67.084320068359,88.960464477539,490.86059570313,120.37743140015,76.926040649414,34.351024627686,189.27856445313,107.54096221924,5452.6455078125, 
8274,67.084350585938,88.964454650879,490.86080932617,120.35318969727,76.926048278809,34.3486328125,189.28617858887,107.55421447754,5451.3334960938, 
8275,67.084381103516,88.968223571777,490.86102294922,120.32743992187,76.926055908203,34.346168518066,189.29409790039,107.56796264648,5449.9819335938, 
8276,67.084396362305,88.971862792969,490.86111450195,120.30271428528,76.926063537598,34.343837738037,189.30160522461,107.58106994629,5448.701171875, 
8277,67.084419250488,88.976043701172,490.86126708984,120.27545643738,76.926071166992,34.34143447876,189.30928039551,107.59469604492,5447.37890625, 
8278,67.084434509277,88.980941772461,490.86135864258,120.24561010681,76.926078796387,34.339050292969,189.31694030762,107.60830688477,5446.0659179688, 
8279,67.084449768066,88.985160827637,490.86145019531,120.21534736816,76.926086425781,34.336696624756,189.32446289063,107.62180328369,5444.76953125, 
8280,67.084480285645,88.988121032715,490.86166381836,120.18614253113,76.926094055176,34.334259033203,189.33227539063,107.63589477539,5443.42578125, 
8281,67.084510803223,88.990264892578,490.86184692383,120.1603252301,76.92610168457,34.331783294678,189.34027099609,107.65032196045,5442.0590820313, 
8282,67.084526062012,88.992546081543,490.86196899414,120.13801926208,76.926109313965,34.329387664795,189.34802246094,107.66437530518,5440.7353515625, 
8283,67.084541320801,88.995384216309,490.86206054688,120.11698502686,76.926116943359,34.327060699463,189.35551452637,107.67811584473,5439.4477539063, 
8284,67.08455657959,88.998504638672,490.86215209961,120.09557940063,76.926116943359,34.324714660645,189.36306762695,107.69206237793,5438.1474609375, 
8285,67.084571838379,89.001617431641,490.86224365234,120.07419628296,76.926124572754,34.322383880615,189.37055969238,107.70599365234,5436.8559570313, 
8286,67.084602355957,89.004768371582,490.86245727539,120.05165397522,76.926132202148,34.319931030273,189.37844848633,107.72074127197,5435.4970703125, 
8287,67.084617614746,89.008491516113,490.86254882813,120.02886407349,76.926139831543,34.317581176758,189.38607788086,107.7349395752,5434.193359375, 
8288,67.084648132324,89.011703491211,490.86276245117,120.00590535767,76.926147460938,34.315212249756,189.39372253418,107.74935150146,5432.8774414063, 
8289,67.084663391113,89.013603210449,490.86285400391,119.98601905823,76.926147460938,34.312866210938,189.4013671875,107.76367950439,5431.5747070313, 
8290,67.084686279297,89.014945983887,490.8630065918,119.96949778625,76.926147460938,34.310512542725,189.40896606445,107.77812957764,5430.2651367188, 
8291,67.084716796875,89.016532897949,490.86318969727,119.9552161145,76.926147460938,34.308143615723,189.41665649414,107.79273223877,5428.9477539063, 
8292,67.084747314453,89.018997192383,490.86340332031,119.94041674622,76.926155090332,34.305683135986,189.42468261719,107.80796813965,5427.5771484375, 
8293,67.084762573242,89.021865844727,490.86349487305,119.92567364929,76.926162719727,34.303363800049,189.43225097656,107.82237243652,5426.2861328125, 
8294,67.084777832031,89.024574279785,490.86358642578,119.91005271912,76.926170349121,34.300998687744,189.43992614746,107.83713531494,5424.9653320313, 
8295,67.08479309082,89.027191162109,490.86370849609,119.89472440002,76.926177978516,34.298709869385,189.44735717773,107.85147094727,5423.6850585938, 
8296,67.084808349609,89.02953338623,490.86380004883,119.87942984375,76.92618560791,34.296379089355,189.45491027832,107.86608123779,5422.3833007813, 
8297,67.084823608398,89.031555175781,490.86389160156,119.86533949463,76.926193237305,34.294078826904,189.46237182617,107.88055419922,5421.0981445313, 
8298,67.084854125977,89.034072875977,490.86410522461,119.85023626099,76.926193237305,34.291645050049,189.4702911377,107.89591217041,5419.7353515625, 
8299,67.08487701416,89.037551879883,490.8642578125,119.83369248047,76.926193237305,34.289306640625,189.47796630859,107.91067504883,5418.4248046875, 
8300,67.084892272949,89.041702270508,490.86434936523,119.81395248657,76.926200866699,34.286979675293,189.48556518555,107.92535400391,5417.1225585938, 
8301,67.084907531738,89.045867919922,490.86444091797,119.79165777283,76.926208496094,34.284671783447,189.49307250977,107.93994140625,5415.8286132813, 
8302,67.084938049316,89.049385070801,490.86465454102,119.76801254639,76.926208496094,34.282302856445,189.50079345703,107.95490264893,5414.4995117188, 
8303,67.0849609375,89.052261352539,490.86480712891,119.74574034119,76.926208496094,34.279983520508,189.50842285156,107.96955108643,5413.1987304688, 
8304,67.084991455078,89.054801940918,490.86499023438,119.72387328979,76.926223754883,34.277561187744,189.51634216309,107.98484802246,5411.837890625, 
8305,67.085021972656,89.057456970215,490.86520385742,119.70340176819,76.926231384277,34.275169372559,189.52423095703,107.99991607666,5410.494140625, 
8306,67.085037231445,89.060508728027,490.86529541016,119.68334665466,76.926231384277,34.272842407227,189.53190612793,108.01454162598,5409.1860351563, 
8307,67.085052490234,89.06413269043,490.86538696289,119.66205357117,76.926239013672,34.270553588867,189.53938293457,108.02892303467,5407.8979492188, 
8308,67.085083007813,89.068283081055,490.86560058594,119.63769932556,76.926246643066,34.268188476563,189.54711914063,108.04373931885,5406.5649414063, 
8309,67.085098266602,89.072631835938,490.86569213867,119.61176948181,76.926254272461,34.265880584717,189.55471801758,108.05814361572,5405.2661132813, 
8310,67.08512878418,89.076782226563,490.86590576172,119.58352125793,76.92626953125,34.263496398926,189.56253051758,108.0729675293,5403.9213867188, 
8311,67.085151672363,89.080360412598,490.86602783203,119.55545310242,76.926277160645,34.26110458374,189.57041931152,108.08776855469,5402.5732421875, 
8312,67.085166931152,89.083129882813,490.86614990234,119.53008597229,76.926284790039,34.258785247803,189.57804870605,108.10205078125,5401.265625, 
8313,67.085189819336,89.085189819336,490.86630249023,119.50721729065,76.926292419434,34.256423950195,189.5858001709,108.11651611328,5399.93359375, 
8314,67.085205078125,89.086219787598,490.86639404297,119.48936801453,76.926300048828,34.254108428955,189.59342956543,108.13063812256,5398.6259765625, 
8315,67.085220336914,89.086059570313,490.8664855957,119.47758479126,76.926307678223,34.25178527832,189.60104370117,108.14472198486,5397.314453125, 
8316,67.085243225098,89.084938049316,490.86663818359,119.4728692511,76.926315307617,34.249458312988,189.6086730957,108.15874481201,5395.9990234375, 
8317,67.085273742676,89.083572387695,490.86685180664,119.47448986633,76.926315307617,34.247089385986,189.6164855957,108.17296600342,5394.658203125, 
8318,67.085289001465,89.082580566406,490.86694335938,119.48027456238,76.926315307617,34.244785308838,189.62413024902,108.18670654297,5393.3544921875, 
8319,67.085304260254,89.081703186035,490.86703491211,119.48886157227,76.926322937012,34.242546081543,189.63150024414,108.19996643066,5392.087890625, 
8320,67.085319519043,89.080825805664,490.86712646484,119.50021713318,76.926330566406,34.240242004395,189.63906860352,108.21353149414,5390.78515625, 
8321,67.085334777832,89.079895019531,490.86724853516,119.5134071405,76.926330566406,34.237995147705,189.64645385742,108.2266998291,5389.5112304688, 
8322,67.085357666016,89.079193115234,490.86737060547,119.52820650879,76.926338195801,34.235687255859,189.65405273438,108.24011993408,5388.2036132813, 
8323,67.085372924805,89.078910827637,490.86749267578,119.54294960571,76.926338195801,34.233409881592,189.66157531738,108.25328826904,5386.9125976563, 
8324,67.085403442383,89.07884979248,490.86767578125,119.5582779248,76.926345825195,34.23099899292,189.6695098877,108.26713562012,5385.5463867188, 
8325,67.085418701172,89.078605651855,490.86779785156,119.57289722473,76.92635345459,34.228702545166,189.67713928223,108.28022766113,5384.2446289063, 
8326,67.085433959961,89.077934265137,490.8678894043,119.58821428955,76.926361083984,34.226440429688,189.68460083008,108.29306030273,5382.9624023438, 
8327,67.085464477539,89.077156066895,490.86807250977,119.60503942688,76.926368713379,34.22412109375,189.69223022461,108.30613708496,5381.6469726563, 
8328,67.085479736328,89.076690673828,490.86819458008,119.62157195312,76.926376342773,34.221862792969,189.69975280762,108.31880950928,5380.3642578125, 
8329,67.085494995117,89.07691192627,490.86828613281,119.6368665094,76.926383972168,34.219589233398,189.70724487305,108.3314743042,5379.0732421875, 
8330,67.085525512695,89.077690124512,490.86846923828,119.65073177307,76.926391601563,34.217193603516,189.71513366699,108.34471893311,5377.7138671875, 
8331,67.085548400879,89.078399658203,490.86862182617,119.66241370789,76.926399230957,34.214874267578,189.72285461426,108.35745239258,5376.3984375, 
8332,67.085578918457,89.07869720459,490.86883544922,119.67384804871,76.926406860352,34.212520599365,189.73065185547,108.37032318115,5375.060546875, 
8333,67.085594177246,89.078727722168,490.86892700195,119.68501228699,76.926406860352,34.210250854492,189.73820495605,108.38263702393,5373.7724609375, 
8334,67.085609436035,89.078926086426,490.86901855469,119.69599645691,76.926406860352,34.20796585083,189.74575805664,108.39497375488,5372.4731445313, 
8335,67.085624694824,89.079391479492,490.869140625,119.70610279358,76.926414489746,34.205696105957,189.75323486328,108.40714263916,5371.1840820313, 
8336,67.085647583008,89.080131530762,490.86929321289,119.71513997437,76.926422119141,34.203407287598,189.76078796387,108.41932678223,5369.8837890625, 
8337,67.085678100586,89.081558227539,490.86947631836,119.72211762329,76.926429748535,34.201034545898,189.76864624023,108.43187713623,5368.53515625, 
8338,67.085693359375,89.083656311035,490.86956787109,119.72546014221,76.92643737793,34.198722839355,189.77635192871,108.44403076172,5367.220703125, 
8339,67.085723876953,89.086273193359,490.86978149414,119.72498746277,76.92643737793,34.196365356445,189.78413391113,108.4563369751,5365.8818359375, 
8340,67.085739135742,89.089698791504,490.86987304688,119.71965293762,76.926445007324,34.194065093994,189.79179382324,108.46824645996,5364.57421875, 
8341,67.085754394531,89.093765258789,490.86996459961,119.70909643005,76.926445007324,34.191799163818,189.79927062988,108.47989654541,5363.2866210938, 
8342,67.08576965332,89.098052978516,490.87008666992,119.69375685669,76.926445007324,34.18953704834,189.80673217773,108.49144744873,5362.001953125, 
8343,67.085800170898,89.102470397949,490.87026977539,119.67367923462,76.926452636719,34.187187194824,189.81448364258,108.5033416748,5360.6669921875, 
8344,67.085830688477,89.10684967041,490.87048339844,119.65022533081,76.926460266113,34.184814453125,189.82238769531,108.51525878906,5359.3173828125, 
8345,67.085845947266,89.110244750977,490.87057495117,119.62717658081,76.926467895508,34.182529449463,189.83000183105,108.52666473389,5358.0185546875, 
8346,67.085861206055,89.112602233887,490.87066650391,119.60581597168,76.926467895508,34.180240631104,189.83755493164,108.53795623779,5356.7182617188, 
8347,67.085891723633,89.115219116211,490.87088012695,119.5802237561,76.926475524902,34.177356719971,189.84707641602,108.55209350586,5355.0747070313, 
8348,67.085922241211,89.117958068848,490.87106323242,119.5610577301,76.926483154297,34.174980163574,189.85498046875,108.56358337402,5353.724609375, 
8349,67.0859375,89.120346069336,490.87118530273,119.54365862488,76.926498413086,34.172710418701,189.86253356934,108.57445526123,5352.4375, 
8350,67.085968017578,89.122749328613,490.8713684082,119.52468392151,76.926513671875,34.170139312744,189.87101745605,108.58667755127,5350.9765625, 
8351,67.085983276367,89.124771118164,490.87145996094,119.50971573914,76.926513671875,34.167881011963,189.87854003906,108.59729003906,5349.6948242188, 
8352,67.085998535156,89.126190185547,490.87158203125,119.49670580017,76.92652130127,34.165599822998,189.88606262207,108.60792541504,5348.3989257813, 
8353,67.08602142334,89.127197265625,490.87173461914,119.48611552979,76.92652130127,34.163261413574,189.89376831055,108.6187286377,5347.072265625, 
8354,67.086044311523,89.127555847168,490.87185668945,119.47921666077,76.926528930664,34.160915374756,189.90153503418,108.62948608398,5345.73828125, 
8355,67.086059570313,89.127258300781,490.87197875977,119.47678573792,76.926528930664,34.158660888672,189.90899658203,108.63970184326,5344.4599609375, 
8356,67.086074829102,89.127136230469,490.8720703125,119.47729218018,76.926536560059,34.156406402588,189.91644287109,108.64984893799,5343.1791992188, 
8357,67.086090087891,89.127555847168,490.87216186523,119.47900282959,76.926544189453,34.154182434082,189.92376708984,108.6597442627,5341.9174804688, 
8358,67.08610534668,89.128196716309,490.87225341797,119.48127619263,76.926551818848,34.151905059814,189.93125915527,108.6697845459,5340.626953125, 
8359,67.086120605469,89.129127502441,490.87237548828,119.4833694873,76.926559448242,34.149635314941,189.93873596191,108.67970275879,5339.3408203125, 
8360,67.086151123047,89.130432128906,490.87255859375,119.48465247437,76.926567077637,34.147308349609,189.94639587402,108.68977355957,5338.0209960938, 
8361,67.08617401123,89.131805419922,490.87271118164,119.48508013672,76.926567077637,34.144992828369,189.95408630371,108.69968414307,5336.70703125, 
8362,67.08618927002,89.133056640625,490.87280273438,119.48505762817,76.926567077637,34.142749786377,189.96151733398,108.70919036865,5335.4360351563, 
8363,67.086204528809,89.134246826172,490.87292480469,119.48468623718,76.926574707031,34.140506744385,189.9688873291,108.71856689453,5334.166015625, 
8364,67.086219787598,89.135307312012,490.87301635742,119.48437111755,76.926582336426,34.13822555542,189.97639465332,108.72801208496,5332.873046875, 
8365,67.086235046387,89.136054992676,490.87310791016,119.48475376282,76.92658996582,34.135986328125,189.98376464844,108.737159729,5331.6064453125, 
8366,67.086250305176,89.136405944824,490.87319946289,119.48649817505,76.926597595215,34.133731842041,189.99116516113,108.74624633789,5330.3315429688, 
8367,67.086280822754,89.136444091797,490.87341308594,119.49040340759,76.926605224609,34.131317138672,189.99908447266,108.75585174561,5328.9658203125, 
8368,67.086296081543,89.136352539063,490.87350463867,119.49586172974,76.926612854004,34.129051208496,190.00659179688,108.76473999023,5327.6860351563, 
8369,67.086326599121,89.136207580566,490.87371826172,119.50301944702,76.926620483398,34.126754760742,190.01414489746,108.77363586426,5326.3872070313, 
8370,67.086357116699,89.135810852051,490.87390136719,119.51224795044,76.926628112793,34.124408721924,190.0218963623,108.78259277344,5325.0615234375, 
8371,67.086372375488,89.134910583496,490.8740234375,119.52326588318,76.926635742188,34.122207641602,190.02919006348,108.79086303711,5323.8198242188, 
8372,67.086395263672,89.13370513916,490.87417602539,119.53767135193,76.926643371582,34.11988067627,190.03681945801,108.79949188232,5322.5053710938, 
8373,67.08642578125,89.132514953613,490.87435913086,119.55487913452,76.926651000977,34.117477416992,190.04472351074,108.80822753906,5321.1499023438, 
8374,67.086441040039,89.131378173828,490.87445068359,119.57281844482,76.926658630371,34.115177154541,190.0523223877,108.81645202637,5319.853515625, 
8375,67.086456298828,89.130569458008,490.87457275391,119.59117416321,76.926658630371,34.112895965576,190.05978393555,108.82445526123,5318.5698242188, 
8376,67.086471557617,89.130340576172,490.87466430664,119.60847197998,76.926666259766,34.110641479492,190.06713867188,108.83221435547,5317.302734375, 
8377,67.086486816406,89.130386352539,490.87475585938,119.62466687805,76.92667388916,34.108379364014,190.07452392578,108.83985900879,5316.0302734375, 
8378,67.086502075195,89.130493164063,490.87484741211,119.63962380615,76.926681518555,34.106128692627,190.08187866211,108.84731292725,5314.7661132813, 
8379,67.086532592773,89.130905151367,490.87506103516,119.65360161255,76.926681518555,34.103797912598,190.08947753906,108.85486602783,5313.458984375, 
8380,67.086563110352,89.131790161133,490.87524414063,119.66551988708,76.926681518555,34.10143661499,190.0972442627,108.86235809326,5312.1342773438, 
8381,67.086578369141,89.132965087891,490.87536621094,119.67433198242,76.926689147949,34.099185943604,190.1046295166,108.86931610107,5310.8740234375, 
8382,67.08659362793,89.13387298584,490.87545776367,119.68168102234,76.926696777344,34.096946716309,190.11192321777,108.87609863281,5309.619140625, 
8383,67.086608886719,89.134353637695,490.87554931641,119.68868117981,76.926704406738,34.094730377197,190.11912536621,108.88263702393,5308.3784179688, 
8384,67.086624145508,89.134582519531,490.87564086914,119.69630032227,76.926704406738,34.092433929443,190.12658691406,108.88922119141,5307.09375, 
8385,67.086639404297,89.134613037109,490.87576293945,119.70438088989,76.926712036133,34.090194702148,190.13386535645,108.89547729492,5305.8408203125, 
8386,67.08666229248,89.134368896484,490.87591552734,119.71390200439,76.926712036133,34.087894439697,190.14134216309,108.90173339844,5304.5551757813, 
8387,67.08667755127,89.133819580078,490.87600708008,119.72488617432,76.926719665527,34.085624694824,190.1487121582,108.90770721436,5303.2900390625, 
8388,67.086692810059,89.133056640625,490.87609863281,119.73744594238,76.926727294922,34.08337020874,190.15602111816,108.91345977783,5302.0346679688, 
8389,67.086708068848,89.132301330566,490.87619018555,119.75134496887,76.926734924316,34.081127166748,190.16326904297,108.91899871826,5300.7856445313, 
8390,67.086723327637,89.131729125977,490.87631225586,119.76572792908,76.926742553711,34.078918457031,190.17039489746,108.92427062988,5299.5576171875, 
8391,67.086738586426,89.131294250488,490.87640380859,119.78077489136,76.926750183105,34.076656341553,190.17770385742,108.92948150635,5298.3012695313, 
8392,67.086761474609,89.130653381348,490.87655639648,119.79655338135,76.9267578125,34.07438659668,190.18499755859,108.93450927734,5297.04296875, 
8393,67.086791992188,89.129768371582,490.87673950195,119.81421133484,76.926765441895,34.072025299072,190.19264221191,108.93951416016,5295.734375, 
8394,67.086807250977,89.128829956055,490.87686157227,119.83198183105,76.926765441895,34.069763183594,190.19999694824,108.94408416748,5294.4829101563, 
8395,67.086822509766,89.127990722656,490.876953125,119.84987612427,76.926773071289,34.06755065918,190.20709228516,108.94836425781,5293.2602539063, 
8396,67.086837768555,89.127197265625,490.87704467773,119.8683331311,76.926780700684,34.065319061279,190.21424865723,108.95247650146,5292.0283203125, 
8397,67.086853027344,89.126243591309,490.87713623047,119.88703773193,76.926788330078,34.063125610352,190.2212677002,108.95629882813,5290.8198242188, 
8398,67.086868286133,89.125129699707,490.87725830078,119.90710409973,76.926795959473,34.060882568359,190.22845458984,108.95999145508,5289.5834960938, 
8399,67.086898803711,89.123878479004,490.87744140625,119.92897115112,76.926803588867,34.058563232422,190.23587036133,108.96357727051,5288.3061523438, 
8400,67.086921691895,89.122650146484,490.87759399414,119.95136715332,76.926811218262,34.056259155273,190.24331665039,108.96689605713,5287.0395507813, 
8401,67.086936950684,89.121337890625,490.87768554688,119.97429210632,76.926811218262,34.053974151611,190.25062561035,108.96994781494,5285.78515625, 
8402,67.086952209473,89.119758605957,490.87780761719,119.99757719604,76.926818847656,34.051761627197,190.2576751709,108.97266387939,5284.5727539063, 
8403,67.086967468262,89.11799621582,490.87789916992,120.02210025574,76.926826477051,34.049564361572,190.26466369629,108.97512817383,5283.369140625, 
8404,67.086982727051,89.116165161133,490.87799072266,120.0478612854,76.926834106445,34.047370910645,190.27165222168,108.97737121582,5282.1694335938, 
8405,67.08699798584,89.114334106445,490.87808227539,120.07522042175,76.926834106445,34.04513168335,190.27874755859,108.97942352295,5280.9482421875, 
8406,67.087028503418,89.11270904541,490.87829589844,120.10456031006,76.92684173584,34.042770385742,190.28622436523,108.98131561279,5279.6596679688, 
8407,67.087043762207,89.111488342285,490.87838745117,120.13178439514,76.926849365234,34.040512084961,190.29344177246,108.98287200928,5278.4301757813, 
8408,67.087059020996,89.110458374023,490.87850952148,120.15783803589,76.926849365234,34.038276672363,190.3005065918,108.98415374756,5277.2153320313, 
8409,67.087074279785,89.109367370605,490.87860107422,120.18266496094,76.926856994629,34.036098480225,190.30737304688,108.98516845703,5276.0327148438, 
8410,67.087089538574,89.108207702637,490.87869262695,120.20735683472,76.926856994629,34.033912658691,190.31427001953,108.98594665527,5274.84765625, 
8411,67.087104797363,89.106910705566,490.87878417969,120.23251013367,76.926864624023,34.031692504883,190.32124328613,108.98648834229,5273.6459960938, 
8412,67.087120056152,89.105377197266,490.87890625,120.25839496033,76.926872253418,34.029457092285,190.3282623291,108.98678588867,5272.4370117188, 
8413,67.08715057373,89.103515625,490.87908935547,120.28620426758,76.926879882813,34.027160644531,190.33546447754,108.98682403564,5271.1982421875, 
8414,67.08716583252,89.101509094238,490.8791809082,120.31385601501,76.926879882813,34.024971008301,190.34242248535,108.9866104126,5270.0166015625, 
8415,67.087181091309,89.09969329834,490.87930297852,120.34267820679,76.926887512207,34.022731781006,190.34941101074,108.98614501953,5268.8129882813, 
8416,67.087196350098,89.097839355469,490.87939453125,120.37101646484,76.926887512207,34.020572662354,190.35615539551,108.98545074463,5267.6533203125, 
8417,67.087211608887,89.095832824707,490.87948608398,120.4005814386,76.926895141602,34.018383026123,190.36296081543,108.98452758789,5266.4799804688, 
8418,67.087226867676,89.093971252441,490.87957763672,120.43039400635,76.926895141602,34.016204833984,190.36976623535,108.98335266113,5265.3115234375, 
8419,67.087242126465,89.092376708984,490.87969970703,120.46069050781,76.926902770996,34.013969421387,190.37670898438,108.98191070557,5264.1166992188, 
8420,67.087272644043,89.090881347656,490.8798828125,120.49176355408,76.926910400391,34.011642456055,190.3839263916,108.98013305664,5262.8740234375, 
8421,67.087287902832,89.089485168457,490.88000488281,120.52009055786,76.926918029785,34.009460449219,190.3907623291,108.97822570801,5261.7109375, 
8422,67.087303161621,89.088043212891,490.88009643555,120.5485188501,76.92692565918,34.007244110107,190.39761352539,108.97605895996,5260.5317382813, 
8423,67.08731842041,89.086196899414,490.88018798828,120.57696965088,76.92692565918,34.005065917969,190.40434265137,108.97368621826,5259.3740234375, 
8424,67.087333679199,89.084327697754,490.88027954102,120.60579184265,76.926933288574,34.002899169922,190.41102600098,108.97109985352,5258.2255859375, 
8425,67.087348937988,89.08292388916,490.88040161133,120.6346252887,76.926933288574,34.000690460205,190.4178314209,108.96823120117,5257.056640625, 
8426,67.087364196777,89.081611633301,490.88049316406,120.66250212158,76.926933288574,33.998504638672,190.4245300293,108.96517181396,5255.9008789063, 
8427,67.087387084961,89.080146789551,490.88064575195,120.69165068726,76.926933288574,33.996204376221,190.43159484863,108.96170043945,5254.6870117188, 
8428,67.08740234375,89.078788757324,490.88073730469,120.71871721252,76.926933288574,33.994022369385,190.43830871582,108.95817565918,5253.5366210938, 
8429,67.087417602539,89.077606201172,490.88082885742,120.7454123468,76.926940917969,33.991817474365,190.44506835938,108.9543838501,5252.376953125, 
8430,67.087432861328,89.076477050781,490.88095092773,120.77085825684,76.926940917969,33.989658355713,190.45164489746,108.95046234131,5251.2436523438, 
8431,67.087448120117,89.075180053711,490.88104248047,120.79684437195,76.926948547363,33.987442016602,190.4584197998,108.94620513916,5250.0810546875, 
8432,67.087463378906,89.073654174805,490.8811340332,120.82274045288,76.926956176758,33.985260009766,190.46505737305,108.94180297852,5248.9384765625, 
8433,67.087478637695,89.072067260742,490.88122558594,120.84894039917,76.926956176758,33.98307800293,190.47166442871,108.93719482422,5247.8012695313, 
8434,67.087509155273,89.070617675781,490.88143920898,120.87715486023,76.926963806152,33.9807472229,190.47874450684,108.93200683594,5246.5849609375, 
8435,67.087524414063,89.069488525391,490.88153076172,120.90249948181,76.926971435547,33.978576660156,190.48536682129,108.92697906494,5245.45703125, 
8436,67.087539672852,89.068519592285,490.88162231445,120.9275965094,76.926979064941,33.976348876953,190.49209594727,108.9216003418,5244.3017578125, 
8437,67.087554931641,89.06787109375,490.88174438477,120.95191699219,76.926979064941,33.974063873291,190.49896240234,108.91584777832,5243.1181640625, 
8438,67.087585449219,89.067733764648,490.88192749023,120.9746731311,76.926986694336,33.971698760986,190.50607299805,108.90963745117,5241.89453125, 
8439,67.087600708008,89.067832946777,490.88201904297,120.99440187073,76.92699432373,33.969371795654,190.51313781738,108.90328979492,5240.6948242188, 
8440,67.087615966797,89.067657470703,490.88214111328,121.01250999512,76.92699432373,33.967067718506,190.52001953125,108.8967590332,5239.5078125, 
