NG_1,NG_2,NH_1,NH_2,T5_1,T5_2,TRQ_1,TRQ_2,OIL_PRESS_1,OIL_PRESS_2,OIL_TEMP_1,FF_1,FF_2
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,43.0,307.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,43.0,307.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,43.0,307.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,43.0,307.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,43.0,307.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,43.0,307.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,43.0,307.0,306.0
90.9,90.9,89.9,89.9,646.0,646.0,997.0,997.0,83.0,83.0,43.0,307.0,306.0
90.9,90.9,89.9,89.9,646.0,646.0,997.0,997.0,83.0,83.0,43.0,307.0,306.0
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,43.0,307.0,306.0
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,43.0,307.0,306.7
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,43.0,307.0,306.7
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,43.0,307.0,306.7
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,43.0,307.0,306.7
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,43.0,307.0,306.7
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,43.0,307.0,306.7
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,44.0,307.0,306.6
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,44.0,307.0,306.5
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,44.0,307.0,306.5
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,44.0,307.0,306.5
90.9,90.9,89.9,89.9,646.0,646.0,997.0,997.0,83.0,83.0,44.0,307.0,306.5
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,307.0,306.5
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,307.0,306.5
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,307.0,306.5
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,306.0,306.5
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,306.0,306.5
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,306.0,306.5
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,306.0,306.5
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,306.0,306.5
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,306.0,306.5
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,44.0,306.0,306.5
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,44.0,306.0,306.4
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,44.0,306.0,306.4
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,44.0,306.0,306.4
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,45.0,306.0,306.4
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,45.0,306.0,306.4
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,45.0,306.0,306.4
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,45.0,306.0,306.4
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,45.0,306.0,306.4
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,45.0,306.0,306.4
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,45.0,306.0,306.4
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,45.0,306.0,306.4
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,45.0,306.0,306.4
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.4
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.4
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.3
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.3
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.3
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.3
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.3
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.3
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.3
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.3
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.3
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.3
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.3
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.3
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.2
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.2
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.2
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.2
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.2
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.2
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.2
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.2
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.2
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.2
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,45.0,306.0,306.2
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,45.0,306.0,306.2
90.9,90.9,90.1,90.1,646.0,646.0,997.0,997.0,83.0,83.0,46.0,306.0,306.2
90.9,90.9,90.1,90.1,646.0,646.0,997.0,997.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,997.0,997.0,83.0,83.0,46.0,306.0,306.1
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.1
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.1
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.1
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.1
90.9,90.9,89.9,89.9,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,306.0
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,305.9
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,305.9
90.9,90.9,90.0,90.0,646.0,646.0,998.0,998.0,83.0,83.0,46.0,306.0,305.9
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,46.0,306.0,305.9
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,46.0,306.0,305.9
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,46.0,306.0,305.9
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.9
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.9
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.9
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.9
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.9
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.9
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.9
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.8
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.8
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.8
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.8
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.8
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.8
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.8
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.8
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.8
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.8
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.8
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.8
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.8
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,47.0,306.0,305.0
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,47.0,306.0,305.0
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,47.0,306.0,305.0
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,47.0,306.0,305.0
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,47.0,306.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,47.0,306.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.0
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.0
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.0
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.0
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.0
90.9,90.9,90.1,90.1,646.0,646.0,998.0,998.0,83.0,83.0,47.0,306.0,305.6
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,47.0,306.0,305.6
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,48.0,306.0,305.6
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,48.0,306.0,305.6
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,48.0,306.0,305.6
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,48.0,306.0,305.6
90.9,90.9,89.9,89.9,646.0,646.0,999.0,999.0,83.0,83.0,48.0,306.0,305.6
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,306.0,305.6
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,306.0,305.6
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,306.0,305.6
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,306.0,305.6
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,306.0,305.6
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,306.0,305.6
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,306.0,305.5
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,306.0,305.5
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,48.0,306.0,305.5
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,48.0,306.0,305.5
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,48.0,306.0,305.5
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,48.0,306.0,305.5
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,48.0,306.0,305.5
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,48.0,305.0,305.5
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,48.0,305.0,305.5
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,48.0,305.0,305.5
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,48.0,305.0,305.5
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,48.0,305.0,305.5
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,305.0,305.5
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,305.0,305.5
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,305.0,305.4
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,305.0,305.4
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,305.0,305.4
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,305.0,305.4
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,305.0,305.4
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,305.0,305.4
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,305.0,305.4
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,305.0,305.4
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,305.0,305.4
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,48.0,305.0,305.4
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,48.0,305.0,305.4
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,49.0,305.0,305.4
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,49.0,305.0,305.4
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,49.0,305.0,305.4
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,49.0,305.0,305.4
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,49.0,305.0,305.3
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,49.0,305.0,305.3
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,49.0,305.0,305.3
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.3
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.3
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.3
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.3
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.3
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.3
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.3
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.3
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.3
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.3
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.3
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.1,90.1,646.0,646.0,999.0,999.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.0,90.0,646.0,646.0,999.0,999.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.2
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.0
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.0
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,49.0,305.0,305.0
90.9,90.9,89.9,89.9,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,89.9,89.9,646.0,646.0,1001.0,1001.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,89.9,89.9,646.0,646.0,1001.0,1001.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,89.9,89.9,646.0,646.0,1001.0,1001.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,89.9,89.9,646.0,646.0,1001.0,1001.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.1,90.1,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.1,90.1,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.1,90.1,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.1,90.1,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.1,90.1,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,305.0
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,304.9
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,304.9
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,304.9
90.9,90.9,90.0,90.0,646.0,646.0,1000.0,1000.0,83.0,83.0,50.0,305.0,304.9
