ALT,SPEED,HEAD
28660.0,362.0,100.0
28660.0,362.0,100.0
28660.0,362.0,100.0
28660.0,362.0,99.0
28660.0,362.0,99.0
28660.0,352.0,99.0
28660.0,361.0,99.0
28660.0,361.0,99.0
28660.0,361.0,99.0
28660.0,361.0,99.0
28660.0,361.0,99.0
28660.0,361.0,99.0
28660.0,361.0,99.0
28660.0,361.0,99.0
28660.0,361.0,99.0
28660.0,361.0,98.0
28660.0,361.0,98.0
28660.0,361.0,98.0
28660.0,361.0,98.0
28660.0,361.0,98.0
28660.0,361.0,98.0
28660.0,361.0,98.0
28660.0,361.0,98.0
28660.0,361.0,98.0
28660.0,361.0,98.0
28660.0,361.0,98.0
28660.0,361.0,98.0
28660.0,361.0,97.0
28660.0,361.0,97.0
28660.0,361.0,97.0
28660.0,361.0,97.0
28660.0,361.0,97.0
28660.0,361.0,97.0
28660.0,361.0,97.0
28660.0,361.0,97.0
28660.0,361.0,97.0
28660.0,361.0,97.0
28660.0,361.0,97.0
28660.0,361.0,97.0
28660.0,361.0,96.0
28660.0,361.0,96.0
28660.0,361.0,96.0
28660.0,361.0,96.0
28660.0,361.0,96.0
28660.0,361.0,96.0
28660.0,361.0,96.0
28660.0,361.0,96.0
28660.0,361.0,96.0
28660.0,361.0,96.0
28660.0,361.0,96.0
28660.0,361.0,96.0
28660.0,350.0,95.0
28660.0,350.0,95.0
28660.0,350.0,95.0
28660.0,350.0,95.0
28660.0,350.0,95.0
28660.0,350.0,95.0
28660.0,350.0,95.0
28660.0,350.0,95.0
28660.0,350.0,95.0
28660.0,350.0,95.0
28660.0,350.0,95.0
28660.0,350.0,95.0
28660.0,350.0,95.0
28660.0,350.0,95.0
28660.0,350.0,95.0
28660.0,350.0,94.0
28660.0,350.0,94.0
28660.0,350.0,94.0
28660.0,350.0,94.0
28660.0,350.0,94.0
28660.0,350.0,94.0
28660.0,350.0,94.0
28660.0,350.0,94.0
28660.0,350.0,94.0
28660.0,350.0,94.0
28660.0,350.0,94.0
28660.0,350.0,94.0
28660.0,350.0,93.0
28660.0,350.0,93.0
28660.0,350.0,93.0
28660.0,350.0,93.0
28660.0,350.0,93.0
28660.0,350.0,93.0
28660.0,350.0,93.0
28660.0,350.0,93.0
28660.0,350.0,93.0
28650.0,350.0,93.0
28650.0,350.0,93.0
28650.0,360.0,93.0
28650.0,360.0,92.0
28650.0,360.0,92.0
28650.0,360.0,92.0
28650.0,360.0,92.0
28650.0,350.0,92.0
28650.0,350.0,92.0
28650.0,359.0,92.0
28650.0,359.0,92.0
28650.0,359.0,92.0
28650.0,350.0,92.0
28650.0,350.0,92.0
28650.0,350.0,92.0
28650.0,350.0,91.0
28650.0,350.0,91.0
28650.0,350.0,91.0
28650.0,359.0,91.0
28650.0,359.0,91.0
28650.0,359.0,91.0
28650.0,359.0,91.0
28650.0,359.0,91.0
28650.0,359.0,91.0
28650.0,359.0,91.0
28650.0,359.0,91.0
28650.0,359.0,91.0
28650.0,359.0,90.0
28650.0,359.0,90.0
28650.0,359.0,90.0
28650.0,359.0,90.0
28650.0,359.0,90.0
28650.0,359.0,90.0
28650.0,359.0,90.0
28650.0,359.0,90.0
28650.0,359.0,90.0
28650.0,359.0,90.0
28650.0,359.0,90.0
28650.0,359.0,90.0
28650.0,359.0,89.0
28650.0,359.0,89.0
28650.0,359.0,89.0
28650.0,359.0,89.0
28650.0,359.0,89.0
28650.0,359.0,89.0
28650.0,359.0,89.0
28650.0,359.0,89.0
28650.0,359.0,89.0
28650.0,359.0,89.0
28650.0,359.0,89.0
28650.0,359.0,89.0
28650.0,359.0,88.0
28650.0,359.0,88.0
28650.0,359.0,88.0
28640.0,359.0,88.0
28640.0,359.0,88.0
28640.0,359.0,88.0
28640.0,359.0,88.0
28640.0,359.0,88.0
28640.0,359.0,88.0
28650.0,359.0,88.0
28650.0,359.0,88.0
28650.0,359.0,88.0
28640.0,359.0,87.0
28640.0,359.0,87.0
28640.0,359.0,87.0
28640.0,359.0,87.0
28640.0,359.0,87.0
28640.0,359.0,87.0
28640.0,359.0,87.0
28640.0,359.0,87.0
28640.0,359.0,87.0
28640.0,359.0,87.0
28640.0,359.0,87.0
28640.0,359.0,87.0
28640.0,359.0,86.0
28640.0,359.0,86.0
28640.0,359.0,86.0
28640.0,359.0,86.0
28640.0,359.0,86.0
28640.0,359.0,86.0
28640.0,359.0,86.0
28640.0,359.0,86.0
28640.0,359.0,86.0
28640.0,359.0,86.0
28640.0,359.0,86.0
28640.0,359.0,86.0
28630.0,359.0,86.0
28630.0,359.0,86.0
28630.0,359.0,86.0
28640.0,359.0,85.0
28640.0,359.0,85.0
28640.0,359.0,85.0
28630.0,359.0,85.0
28630.0,359.0,85.0
28630.0,359.0,85.0
28640.0,359.0,85.0
28640.0,359.0,85.0
28640.0,359.0,85.0
28630.0,359.0,85.0
28630.0,359.0,85.0
28630.0,359.0,85.0
28640.0,358.0,84.0
28640.0,358.0,84.0
28640.0,358.0,84.0
28630.0,359.0,84.0
28630.0,359.0,84.0
28630.0,359.0,84.0
28630.0,359.0,84.0
28630.0,359.0,84.0
28630.0,359.0,84.0
28630.0,359.0,84.0
28630.0,359.0,84.0
28630.0,359.0,84.0
28630.0,359.0,84.0
28630.0,359.0,84.0
28630.0,359.0,84.0
28630.0,359.0,83.0
28630.0,359.0,83.0
28630.0,359.0,83.0
28630.0,359.0,83.0
28630.0,359.0,83.0
28630.0,359.0,83.0
28630.0,359.0,83.0
28630.0,359.0,83.0
28630.0,359.0,83.0
28630.0,359.0,83.0
28630.0,359.0,83.0
28630.0,359.0,83.0
28630.0,358.0,82.0
28630.0,358.0,82.0
28630.0,358.0,82.0
28630.0,358.0,82.0
28630.0,358.0,82.0
28630.0,358.0,82.0
28630.0,359.0,82.0
28630.0,359.0,82.0
28630.0,359.0,82.0
28630.0,358.0,82.0
28630.0,358.0,82.0
28630.0,358.0,82.0
28630.0,358.0,81.0
28630.0,358.0,81.0
28630.0,358.0,81.0
28630.0,358.0,81.0
28630.0,358.0,81.0
28630.0,358.0,81.0
28630.0,358.0,81.0
28630.0,358.0,81.0
28630.0,358.0,81.0
28630.0,358.0,81.0
28630.0,358.0,81.0
28630.0,358.0,81.0
28620.0,358.0,81.0
28620.0,358.0,81.0
28620.0,358.0,81.0
28620.0,358.0,80.0
28620.0,358.0,80.0
28620.0,358.0,80.0
28620.0,358.0,80.0
28620.0,358.0,80.0
28620.0,358.0,80.0
28620.0,358.0,80.0
28620.0,358.0,80.0
28620.0,358.0,80.0
28620.0,358.0,80.0
28620.0,358.0,80.0
28620.0,358.0,80.0
28620.0,358.0,79.0
28620.0,358.0,79.0
28620.0,358.0,79.0
28620.0,358.0,79.0
28620.0,358.0,79.0
28620.0,358.0,79.0
28620.0,358.0,79.0
28620.0,358.0,79.0
28620.0,358.0,79.0
28620.0,358.0,79.0
28620.0,358.0,79.0
28620.0,358.0,79.0
28620.0,358.0,78.0
28620.0,358.0,78.0
28620.0,358.0,78.0
28620.0,358.0,78.0
28620.0,358.0,78.0
28620.0,358.0,78.0
28610.0,358.0,78.0
28610.0,358.0,78.0
28610.0,358.0,78.0
28610.0,358.0,78.0
28610.0,358.0,78.0
28610.0,358.0,78.0
28610.0,358.0,77.0
28610.0,358.0,77.0
28610.0,358.0,77.0
28620.0,358.0,77.0
28620.0,358.0,77.0
28620.0,358.0,77.0
28610.0,358.0,77.0
28610.0,358.0,77.0
28610.0,358.0,77.0
28610.0,358.0,77.0
28610.0,358.0,77.0
28610.0,358.0,77.0
28610.0,358.0,76.0
28610.0,358.0,76.0
28610.0,358.0,76.0
28610.0,358.0,76.0
28610.0,358.0,76.0
28610.0,358.0,76.0
28610.0,358.0,76.0
28610.0,358.0,76.0
28610.0,358.0,76.0
28610.0,358.0,76.0
28610.0,358.0,76.0
28610.0,358.0,76.0
28610.0,358.0,75.0
28610.0,358.0,75.0
28610.0,358.0,75.0
28610.0,357.0,75.0
28610.0,357.0,75.0
28610.0,357.0,75.0
28610.0,358.0,75.0
28610.0,358.0,75.0
28610.0,358.0,75.0
28610.0,358.0,75.0
28610.0,358.0,75.0
28610.0,358.0,75.0
28610.0,358.0,75.0
28610.0,358.0,75.0
28610.0,358.0,75.0
28610.0,357.0,74.0
28610.0,357.0,74.0
28610.0,357.0,74.0
28610.0,358.0,74.0
28610.0,358.0,74.0
28610.0,358.0,74.0
28610.0,358.0,74.0
28610.0,358.0,74.0
28610.0,358.0,74.0
28610.0,357.0,74.0
28610.0,357.0,74.0
28610.0,357.0,74.0
28610.0,357.0,73.0
28610.0,357.0,73.0
28610.0,357.0,73.0
28610.0,358.0,73.0
28610.0,358.0,73.0
28610.0,358.0,73.0
28610.0,358.0,73.0
28610.0,358.0,73.0
28610.0,358.0,73.0
28610.0,357.0,73.0
28610.0,357.0,73.0
28610.0,357.0,73.0
28610.0,358.0,72.0
28610.0,358.0,72.0
28610.0,358.0,72.0
28610.0,357.0,72.0
28610.0,357.0,72.0
28610.0,357.0,72.0
28610.0,357.0,72.0
28610.0,357.0,72.0
28610.0,357.0,72.0
28610.0,357.0,72.0
28610.0,357.0,72.0
28610.0,357.0,72.0
28610.0,357.0,71.0
28610.0,357.0,71.0
28610.0,357.0,71.0
28610.0,357.0,71.0
28610.0,357.0,71.0
28610.0,357.0,71.0
28610.0,357.0,71.0
28610.0,357.0,71.0
28610.0,357.0,71.0
28610.0,357.0,71.0
28610.0,357.0,71.0
28610.0,357.0,71.0
28610.0,357.0,71.0
28610.0,357.0,71.0
28610.0,357.0,71.0
28610.0,357.0,70.0
28610.0,357.0,70.0
28610.0,357.0,70.0
28610.0,357.0,70.0
28610.0,357.0,70.0
28610.0,357.0,70.0
28610.0,357.0,70.0
28610.0,357.0,70.0
28610.0,357.0,70.0
28610.0,357.0,70.0
28610.0,357.0,70.0
28610.0,357.0,70.0
28610.0,357.0,69.0
28610.0,357.0,69.0
28610.0,357.0,69.0
28610.0,357.0,69.0
28610.0,357.0,69.0
28610.0,357.0,69.0
28610.0,357.0,69.0
28610.0,357.0,69.0
28610.0,357.0,69.0
28610.0,357.0,69.0
28610.0,357.0,69.0
28610.0,357.0,69.0
28610.0,357.0,68.0
28610.0,357.0,68.0
28610.0,357.0,68.0
28610.0,357.0,68.0
28610.0,357.0,68.0
28610.0,357.0,68.0
28610.0,357.0,68.0
28610.0,357.0,68.0
28610.0,357.0,68.0
28610.0,356.0,68.0
28610.0,356.0,68.0
28610.0,356.0,68.0
28610.0,357.0,68.0
28610.0,357.0,68.0
28610.0,357.0,68.0
28610.0,356.0,67.0
28610.0,356.0,67.0
28610.0,356.0,67.0
28610.0,356.0,67.0
28610.0,356.0,67.0
28610.0,356.0,67.0
28610.0,356.0,67.0
28610.0,356.0,67.0
28610.0,356.0,67.0
28610.0,356.0,67.0
28610.0,356.0,67.0
28610.0,356.0,67.0
28610.0,356.0,66.0
28610.0,356.0,66.0
28610.0,356.0,66.0
28610.0,356.0,66.0
28610.0,356.0,66.0
28610.0,356.0,66.0
28610.0,356.0,66.0
28610.0,356.0,66.0
28610.0,356.0,66.0
28610.0,356.0,66.0
28610.0,356.0,66.0
28610.0,356.0,66.0
28610.0,356.0,65.0
28610.0,356.0,65.0
28610.0,356.0,65.0
28610.0,356.0,65.0
28610.0,356.0,65.0
28610.0,356.0,65.0
28610.0,356.0,65.0
28610.0,356.0,65.0
28610.0,356.0,65.0
28610.0,356.0,65.0
28610.0,356.0,65.0
28610.0,356.0,65.0
28610.0,356.0,65.0
28610.0,356.0,65.0
28610.0,356.0,65.0
28610.0,356.0,64.0
28610.0,356.0,64.0
28610.0,356.0,64.0
28610.0,356.0,64.0
28610.0,356.0,64.0
28610.0,356.0,64.0
28610.0,355.0,64.0
28610.0,355.0,64.0
28610.0,355.0,64.0
28610.0,355.0,64.0
28610.0,355.0,64.0
28610.0,355.0,64.0
28610.0,355.0,63.0
28610.0,355.0,63.0
28610.0,355.0,63.0
28610.0,355.0,63.0
28610.0,355.0,63.0
28610.0,355.0,63.0
28610.0,355.0,63.0
28610.0,355.0,63.0
28610.0,355.0,63.0
28610.0,355.0,63.0
28610.0,355.0,63.0
28610.0,355.0,63.0
28620.0,355.0,62.0
28620.0,355.0,62.0
28620.0,355.0,62.0
28620.0,355.0,62.0
28620.0,355.0,62.0
28620.0,355.0,62.0
28620.0,355.0,62.0
28620.0,355.0,62.0
28620.0,355.0,62.0
28620.0,355.0,62.0
28620.0,355.0,62.0
28620.0,355.0,62.0
28620.0,355.0,61.0
28620.0,355.0,61.0
28620.0,355.0,61.0
28620.0,355.0,61.0
28620.0,355.0,61.0
28620.0,355.0,61.0
28620.0,355.0,61.0
28620.0,355.0,61.0
28620.0,355.0,61.0
28620.0,355.0,61.0
28620.0,355.0,61.0
28620.0,355.0,61.0
28620.0,354.0,60.0
28620.0,354.0,60.0
28620.0,354.0,60.0
28620.0,355.0,60.0
28620.0,355.0,60.0
28620.0,355.0,60.0
28620.0,355.0,60.0
28620.0,355.0,60.0
28620.0,355.0,60.0
28630.0,354.0,60.0
28630.0,354.0,60.0
28630.0,354.0,60.0
28630.0,354.0,60.0
28630.0,354.0,60.0
28630.0,354.0,60.0
28630.0,354.0,59.0
28630.0,354.0,59.0
28630.0,354.0,59.0
28630.0,354.0,59.0
28630.0,354.0,59.0
28630.0,354.0,59.0
28630.0,354.0,59.0
28630.0,354.0,59.0
28630.0,354.0,59.0
28630.0,354.0,59.0
28630.0,354.0,59.0
28630.0,354.0,59.0
28630.0,354.0,58.0
28630.0,354.0,58.0
28630.0,354.0,58.0
28630.0,354.0,58.0
28630.0,354.0,58.0
28630.0,354.0,58.0
28640.0,354.0,58.0
28640.0,354.0,58.0
28640.0,354.0,58.0
28640.0,354.0,58.0
28640.0,354.0,58.0
28640.0,354.0,58.0
28640.0,354.0,57.0
28640.0,354.0,57.0
28640.0,354.0,57.0
28640.0,354.0,57.0
28640.0,354.0,57.0
28640.0,354.0,57.0
28640.0,354.0,57.0
28640.0,354.0,57.0
28640.0,354.0,57.0
28640.0,354.0,56.0
28640.0,354.0,56.0
28640.0,354.0,56.0
28640.0,354.0,56.0
28640.0,354.0,56.0
28640.0,354.0,56.0
28640.0,353.0,56.0
28640.0,353.0,56.0
28640.0,353.0,56.0
28640.0,353.0,56.0
28640.0,353.0,56.0
28640.0,353.0,56.0
28640.0,354.0,55.0
28640.0,354.0,55.0
28640.0,354.0,55.0
28640.0,353.0,55.0
28640.0,353.0,55.0
28640.0,353.0,55.0
28640.0,353.0,55.0
28640.0,353.0,55.0
28640.0,353.0,55.0
28640.0,354.0,55.0
28640.0,354.0,55.0
28640.0,354.0,55.0
28640.0,353.0,55.0
28640.0,353.0,55.0
28640.0,353.0,55.0
28640.0,353.0,54.0
28640.0,353.0,54.0
28640.0,353.0,54.0
28640.0,353.0,54.0
28640.0,353.0,54.0
28640.0,353.0,54.0
28640.0,353.0,54.0
28640.0,353.0,54.0
28640.0,353.0,54.0
28640.0,353.0,54.0
28640.0,353.0,54.0
28640.0,353.0,54.0
28640.0,353.0,53.0
28640.0,353.0,53.0
28640.0,353.0,53.0
28650.0,353.0,53.0
28650.0,353.0,53.0
28650.0,353.0,53.0
28640.0,353.0,53.0
,35.0,
28640.0,,53.0
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
28640.0,352.0,47.0
28640.0,352.0,47.0
28640.0,352.0,47.0
28640.0,353.0,47.0
28640.0,353.0,47.0
28640.0,353.0,47.0
28640.0,353.0,47.0
28640.0,353.0,47.0
28640.0,353.0,47.0
28640.0,352.0,46.0
28640.0,352.0,46.0
28640.0,352.0,46.0
28640.0,353.0,46.0
28640.0,353.0,46.0
28640.0,353.0,46.0
28640.0,353.0,46.0
28640.0,353.0,46.0
28640.0,353.0,46.0
28640.0,352.0,46.0
28640.0,352.0,46.0
28640.0,352.0,46.0
28640.0,352.0,45.0
28640.0,352.0,45.0
28640.0,352.0,45.0
28640.0,352.0,45.0
28640.0,352.0,45.0
28640.0,352.0,45.0
28640.0,352.0,45.0
28640.0,352.0,45.0
28640.0,352.0,45.0
28640.0,352.0,45.0
28640.0,352.0,45.0
28640.0,352.0,45.0
28640.0,352.0,45.0
28640.0,352.0,45.0
28640.0,352.0,45.0
28640.0,352.0,44.0
28640.0,352.0,44.0
28640.0,352.0,44.0
28640.0,352.0,44.0
28640.0,352.0,44.0
28640.0,352.0,44.0
28640.0,352.0,44.0
28640.0,352.0,44.0
28640.0,352.0,44.0
28640.0,352.0,44.0
28640.0,352.0,44.0
28640.0,352.0,44.0
28640.0,352.0,43.0
28640.0,352.0,43.0
28640.0,352.0,43.0
28640.0,352.0,43.0
28640.0,352.0,43.0
28640.0,352.0,43.0
28640.0,352.0,43.0
28640.0,352.0,43.0
28640.0,352.0,43.0
28640.0,352.0,42.0
28640.0,352.0,42.0
28640.0,352.0,42.0
28640.0,352.0,42.0
28640.0,352.0,42.0
28640.0,352.0,42.0
28640.0,352.0,42.0
28640.0,352.0,42.0
28640.0,352.0,42.0
28630.0,352.0,42.0
28630.0,352.0,42.0
28630.0,352.0,42.0
28630.0,352.0,41.0
28630.0,352.0,41.0
28630.0,352.0,41.0
28630.0,352.0,41.0
28630.0,352.0,41.0
28630.0,352.0,41.0
28630.0,352.0,41.0
28630.0,352.0,41.0
28630.0,352.0,41.0
28630.0,352.0,41.0
,,
28630.0,352.0,41.0
28630.0,352.0,41.0
,,
28630.0,352.0,41.0
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
281.0,352.0,38.0
28630.0,,
28630.0,352.0,38.0
28620.0,352.0,38.0
28620.0,352.0,38.0
,,
28620.0,352.0,38.0
28620.0,352.0,38.0
28620.0,352.0,38.0
28620.0,352.0,38.0
28620.0,352.0,38.0
28620.0,352.0,38.0
28620.0,352.0,37.0
28620.0,352.0,37.0
28620.0,352.0,37.0
28620.0,352.0,37.0
28620.0,352.0,37.0
28620.0,352.0,37.0
28620.0,352.0,37.0
28620.0,352.0,37.0
28620.0,352.0,37.0
28620.0,352.0,37.0
28620.0,352.0,37.0
28620.0,352.0,37.0
28620.0,352.0,36.0
28620.0,352.0,36.0
28620.0,352.0,36.0
28620.0,352.0,36.0
28620.0,352.0,36.0
28620.0,352.0,36.0
28620.0,352.0,36.0
28620.0,352.0,36.0
28620.0,352.0,36.0
28620.0,352.0,36.0
28620.0,352.0,36.0
28620.0,352.0,36.0
28620.0,351.0,36.0
28620.0,351.0,35.0
28620.0,351.0,35.0
28620.0,351.0,35.0
28620.0,351.0,35.0
28620.0,351.0,35.0
28620.0,351.0,35.0
28620.0,351.0,35.0
28620.0,351.0,35.0
28620.0,351.0,35.0
28620.0,351.0,35.0
28620.0,351.0,35.0
28620.0,351.0,35.0
28620.0,351.0,35.0
28620.0,351.0,34.0
28620.0,351.0,34.0
28620.0,351.0,34.0
28620.0,351.0,34.0
28620.0,351.0,34.0
28620.0,351.0,34.0
28620.0,351.0,34.0
28610.0,351.0,34.0
28610.0,351.0,34.0
28610.0,351.0,34.0
28620.0,351.0,34.0
28620.0,351.0,
28610.0,351.0,33.0
28620.0,351.0,33.0
28620.0,351.0,33.0
28610.0,351.0,33.0
28610.0,351.0,33.0
28610.0,351.0,33.0
28610.0,351.0,33.0
28610.0,351.0,33.0
28610.0,351.0,33.0
28610.0,351.0,33.0
28610.0,351.0,33.0
28610.0,351.0,
28610.0,351.0,32.0
28610.0,351.0,32.0
28610.0,351.0,32.0
28610.0,351.0,32.0
28610.0,351.0,32.0
28610.0,351.0,32.0
28610.0,351.0,32.0
28610.0,351.0,32.0
28610.0,351.0,32.0
28610.0,351.0,32.0
28610.0,351.0,32.0
28610.0,351.0,32.0
28610.0,351.0,32.0
28610.0,351.0,31.0
28610.0,351.0,31.0
28610.0,351.0,31.0
28610.0,351.0,31.0
28610.0,351.0,31.0
28610.0,351.0,31.0
28610.0,351.0,31.0
28610.0,351.0,31.0
28610.0,351.0,31.0
28610.0,351.0,31.0
28610.0,351.0,31.0
28610.0,351.0,31.0
28610.0,351.0,30.0
28610.0,351.0,30.0
28610.0,351.0,30.0
28610.0,351.0,30.0
28610.0,351.0,30.0
28610.0,351.0,30.0
28610.0,351.0,30.0
28610.0,351.0,30.0
28610.0,351.0,30.0
28610.0,351.0,30.0
28610.0,351.0,30.0
28610.0,351.0,30.0
28610.0,351.0,29.0
28610.0,351.0,29.0
28610.0,351.0,29.0
28610.0,351.0,29.0
28610.0,351.0,29.0
28610.0,351.0,29.0
28610.0,351.0,29.0
28610.0,351.0,29.0
28610.0,351.0,29.0
28610.0,351.0,29.0
28610.0,351.0,29.0
28610.0,351.0,29.0
28610.0,351.0,29.0
28610.0,351.0,28.0
28610.0,351.0,28.0
28610.0,351.0,28.0
28610.0,351.0,28.0
28610.0,351.0,28.0
28610.0,351.0,28.0
28610.0,351.0,28.0
28610.0,351.0,28.0
28610.0,351.0,28.0
28610.0,350.0,28.0
28610.0,350.0,28.0
28610.0,350.0,28.0
28610.0,350.0,28.0
28610.0,350.0,28.0
28610.0,350.0,27.0
28610.0,350.0,27.0
28610.0,350.0,27.0
28610.0,350.0,27.0
28610.0,350.0,27.0
28600.0,350.0,27.0
28600.0,350.0,27.0
28600.0,350.0,27.0
28610.0,350.0,27.0
28600.0,350.0,27.0
28600.0,350.0,
28610.0,350.0,26.0
28600.0,350.0,26.0
28600.0,350.0,26.0
28600.0,350.0,26.0
28600.0,350.0,26.0
28600.0,350.0,26.0
28600.0,350.0,26.0
28600.0,350.0,26.0
28600.0,350.0,26.0
28600.0,350.0,26.0
28600.0,350.0,26.0
28600.0,350.0,26.0
28600.0,350.0,26.0
28600.0,350.0,25.0
28600.0,350.0,25.0
28600.0,350.0,25.0
28600.0,350.0,25.0
28600.0,350.0,25.0
28600.0,350.0,25.0
28600.0,350.0,25.0
28600.0,350.0,25.0
28600.0,350.0,25.0
28600.0,350.0,25.0
28600.0,350.0,25.0
28600.0,350.0,25.0
28600.0,350.0,24.0
28600.0,350.0,24.0
28600.0,350.0,24.0
28600.0,350.0,24.0
28600.0,350.0,24.0
28600.0,350.0,24.0
28600.0,350.0,24.0
28600.0,350.0,24.0
28600.0,350.0,24.0
28600.0,350.0,24.0
28600.0,350.0,24.0
28600.0,350.0,24.0
28600.0,350.0,24.0
28600.0,350.0,
28600.0,350.0,23.0
28600.0,350.0,23.0
28600.0,350.0,23.0
28600.0,350.0,23.0
28600.0,350.0,23.0
28600.0,350.0,23.0
28610.0,350.0,23.0
28600.0,350.0,23.0
28600.0,350.0,23.0
28600.0,350.0,23.0
28600.0,350.0,23.0
28600.0,350.0,23.0
28600.0,350.0,23.0
28600.0,350.0,22.0
28600.0,350.0,22.0
28600.0,350.0,22.0
28600.0,350.0,22.0
28600.0,350.0,22.0
28600.0,350.0,22.0
28600.0,350.0,22.0
28600.0,350.0,22.0
28600.0,350.0,22.0
28600.0,350.0,22.0
28600.0,350.0,22.0
28610.0,350.0,22.0
28600.0,350.0,21.0
28600.0,350.0,21.0
28610.0,350.0,21.0
28610.0,350.0,21.0
28610.0,350.0,21.0
28610.0,350.0,21.0
28610.0,349.0,21.0
28610.0,,21.0
28610.0,350.0,21.0
28610.0,350.0,21.0
28610.0,359.0,21.0
28610.0,349.0,21.0
28610.0,350.0,21.0
28610.0,359.0,20.0
28610.0,349.0,20.0
28610.0,349.0,20.0
28610.0,349.0,20.0
28610.0,349.0,20.0
28610.0,349.0,20.0
28610.0,349.0,20.0
28610.0,349.0,20.0
28610.0,349.0,20.0
28610.0,349.0,20.0
28610.0,349.0,20.0
28610.0,349.0,20.0
28610.0,359.0,20.0
28610.0,350.0,20.0
28610.0,350.0,20.0
28610.0,359.0,29.0
28610.0,349.0,19.0
28610.0,349.0,19.0
28610.0,349.0,19.0
28610.0,349.0,19.0
28610.0,349.0,19.0
28610.0,349.0,19.0
28610.0,349.0,19.0
28610.0,349.0,19.0
28610.0,349.0,19.0
28610.0,349.0,19.0
28610.0,349.0,19.0
28610.0,349.0,18.0
28610.0,349.0,18.0
28610.0,349.0,18.0
28610.0,349.0,18.0
28610.0,349.0,18.0
28610.0,349.0,18.0
28610.0,349.0,18.0
28610.0,349.0,18.0
28610.0,349.0,18.0
28610.0,349.0,18.0
28610.0,349.0,18.0
28610.0,349.0,18.0
28610.0,349.0,18.0
28610.0,349.0,18.0
28620.0,349.0,18.0
28620.0,349.0,12.0
28620.0,349.0,17.0
28620.0,349.0,17.0
28620.0,349.0,17.0
28620.0,349.0,17.0
28620.0,349.0,17.0
28620.0,349.0,17.0
28620.0,349.0,17.0
28620.0,349.0,17.0
28620.0,349.0,17.0
28620.0,349.0,17.0
28620.0,349.0,17.0
28620.0,349.0,17.0
28620.0,349.0,17.0
28620.0,349.0,17.0
28620.0,349.0,17.0
28620.0,349.0,17.0
28620.0,349.0,16.0
28620.0,349.0,16.0
28620.0,349.0,16.0
28620.0,349.0,16.0
28620.0,349.0,16.0
28620.0,349.0,16.0
28620.0,349.0,16.0
28620.0,349.0,16.0
28620.0,349.0,16.0
28620.0,349.0,16.0
28620.0,349.0,16.0
28620.0,349.0,16.0
28620.0,349.0,16.0
28620.0,349.0,16.0
28620.0,349.0,16.0
28620.0,349.0,15.0
28620.0,349.0,15.0
28620.0,349.0,15.0
28620.0,349.0,15.0
28620.0,348.0,15.0
28620.0,348.0,15.0
28620.0,348.0,15.0
28620.0,348.0,15.0
28620.0,348.0,15.0
28630.0,348.0,15.0
28630.0,348.0,15.0
28630.0,348.0,15.0
28630.0,348.0,15.0
28630.0,348.0,15.0
28630.0,348.0,15.0
28630.0,348.0,14.0
28630.0,348.0,14.0
28630.0,348.0,14.0
28630.0,348.0,14.0
28630.0,348.0,14.0
28630.0,348.0,14.0
28630.0,348.0,14.0
28630.0,348.0,14.0
28630.0,348.0,14.0
28630.0,348.0,14.0
28630.0,348.0,14.0
28630.0,348.0,14.0
28630.0,348.0,14.0
28630.0,348.0,
28630.0,348.0,13.0
28630.0,348.0,13.0
28630.0,348.0,13.0
28630.0,348.0,13.0
28630.0,348.0,13.0
28630.0,348.0,13.0
28630.0,348.0,13.0
28630.0,348.0,13.0
28630.0,348.0,13.0
28630.0,348.0,13.0
28630.0,348.0,13.0
28630.0,348.0,13.0
28630.0,348.0,13.0
28630.0,348.0,13.0
28630.0,348.0,
28630.0,348.0,12.0
28640.0,348.0,12.0
28640.0,348.0,12.0
28640.0,348.0,12.0
28640.0,348.0,12.0
28640.0,348.0,12.0
28640.0,348.0,12.0
28640.0,348.0,12.0
28640.0,348.0,12.0
28640.0,348.0,12.0
28640.0,348.0,12.0
28640.0,348.0,12.0
28640.0,348.0,12.0
28640.0,348.0,12.0
28640.0,348.0,12.0
28640.0,348.0,12.0
28640.0,348.0,11.0
28640.0,348.0,11.0
28640.0,348.0,11.0
28640.0,348.0,11.0
28640.0,348.0,11.0
28640.0,348.0,11.0
28640.0,348.0,11.0
28640.0,348.0,11.0
28640.0,348.0,11.0
28640.0,348.0,11.0
28640.0,348.0,11.0
28640.0,348.0,11.0
28640.0,348.0,11.0
28640.0,348.0,11.0
28640.0,348.0,11.0
28650.0,348.0,11.0
2860.0,348.0,10.0
28640.0,348.0,10.0
28650.0,348.0,10.0
28650.0,348.0,10.0
28650.0,348.0,10.0
28650.0,348.0,10.0
28650.0,348.0,10.0
28650.0,348.0,10.0
28650.0,348.0,10.0
28650.0,348.0,10.0
