Nor_Vel,East_Vel,Down_Vel,LAT,Long,Nx_Accel,Ny_Accel,Nz_Accel,Nor_Accel,Mag_Head,Roll,Pitch,True_Head,Gnd_Track,Roll_Rate,Pitch_Rate,Yaw_Rate,TAS,CAS,Gnd_Speed,MACH,True_AOA,Indi_AOA,Corr_Alt,SYS_Alt,BARO_Alt,RALT_Alt,Wind_Mag,Wind_Dir,MS_Mode,AC_Mode,FOM,Fuel,UTC
371,326,-130,-0.171323,-0.280114,-9.382125,-7.21995,12.4206,1.748658,45,41.42395,20.808105,31.047363,55,4.702148,2.351074,1.604004,529,386,494,0.853516,4,0,21868,22016,21880,,111,324,0,1,1,3283,54994276
369,327,-131,-0.171322,-0.280113,-9.363075,-7.1628,12.353925,1.739758,45,41.956787,20.88501,31.343994,55,3.955078,2.307129,1.582031,528,385,494,0.851563,4,0,21898,22044,21910,,111,324,0,1,1,3282,54994368
367,329,-133,-0.171322,-0.280112,-9.39165,-7.248525,12.1539,1.730528,46,42.489624,20.950928,31.635132,56,4.833984,2.373047,1.538086,528,384,493,0.851563,4,0,21910,22072,21925,,111,324,0,1,1,3282,54994476
366,330,-134,-0.171321,-0.280111,-9.420225,-7.06755,12.106276,1.720316,46,42.962036,21.022339,31.931763,56,3.251953,2.307129,1.604004,527,383,493,0.849609,4,0,21938,22096,21953,,111,324,0,1,1,3282,54994568
364,332,-136,-0.17132,-0.28011,-9.73455,-7.63905,11.991975,1.75623,46,43.434448,21.082764,32.228394,56,4.570313,2.39502,1.516113,526,382,492,0.847656,4,0,21968,22124,21980,,111,324,0,1,1,3282,54994676
362,333,-137,-0.171319,-0.280109,-9.73455,-7.56285,11.915775,1.747162,46,43.928833,21.154175,32.508545,56,3.383789,2.307129,1.340332,524,381,492,0.84375,4,0,21995,22152,22008,,111,324,0,1,1,3282,54994768
360,335,-138,-0.171318,-0.280108,-9.69645,-7.62,11.5443,1.721711,47,44.384766,21.231079,32.77771,57,4.306641,2.241211,1.208496,523,380,492,0.84375,4,0,22025,22180,22040,,111,324,0,1,1,3282,54994876
358,336,-139,-0.171317,-0.280107,-9.58215,-7.4676,11.534775,1.706723,47,44.857178,21.30249,33.041382,57,3.076172,2.241211,1.252441,522,379,491,0.841797,4,0,22053,22204,22065,,111,324,0,1,1,3282,54994968
356,338,-140,-0.171316,-0.280106,-9.629775,-7.56285,11.229975,1.693169,47,45.252686,21.373901,33.305054,57,3.14209,2.263184,1.252441,521,378,491,0.839844,4,0,22083,22232,22095,,111,324,0,1,1,3282,54995076
354,339,-142,-0.171315,-0.280105,-9.6012,-7.44855,11.2776,1.688961,48,45.598755,21.445313,33.574219,57,1.691895,2.241211,1.252441,520,377,491,0.839844,4,0,22108,22260,22123,,111,324,0,1,1,3282,54995168
352,341,-143,-0.171314,-0.280104,-9.591675,-7.41045,11.0109,1.668673,48,45.76355,21.516724,33.837891,58,0.461426,2.285156,1.186523,519,376,490,0.835938,4,0,22135,22288,22148,,111,324,0,1,1,3281,54995276
351,342,-144,-0.171313,-0.280103,-9.372601,-7.10565,10.944225,1.636402,48,45.818481,21.593628,34.096069,58,-1.40625,2.263184,1.142578,518,375,490,0.833984,4,0,22165,22312,22178,,111,324,0,1,1,3281,54995368
349,343,-145,-0.171312,-0.280102,-9.23925,-7.02945,10.5537,1.598632,48,45.697632,21.670532,34.359741,58,-2.043457,2.241211,1.142578,516,373,489,0.832031,4,0,22180,22340,22193,,111,324,0,1,1,3281,54995476
347,345,-146,-0.171311,-0.280101,-9.27735,-6.791325,10.61085,1.594069,49,45.615234,21.73645,34.634399,59,-1.691895,2.263184,1.274414,515,372,489,0.830078,4,0,22205,22368,22218,,111,324,0,1,1,3281,54995568
345,346,-147,-0.171311,-0.2801,-9.16305,-6.772275,10.38225,1.570686,49,45.576782,21.802368,34.892578,59,-0.878906,2.241211,1.340332,514,371,489,0.828125,4,0,22233,22396,22245,,111,324,0,1,1,3281,54995676
343,347,-148,-0.17131,-0.280099,-9.210675,-6.7056,10.496551,1.578126,49,45.692139,21.862793,35.167236,59,0.505371,2.263184,1.40625,513,370,489,0.826172,4,0,22260,22420,22275,,111,324,0,1,1,3281,54995768
342,349,-149,-0.171309,-0.280098,-9.210675,-6.68655,10.3251,1.565699,49,45.884399,21.917725,35.441895,59,1.40625,2.197266,1.384277,512,369,488,0.826172,4,0,22290,22448,22303,,111,324,0,1,1,3281,54995876
340,350,-149,-0.171308,-0.280097,-9.42975,-6.829425,10.4775,1.595754,50,46.219482,21.972656,35.722046,60,2.614746,2.241211,1.40625,512,369,488,0.824219,4,0,22318,22476,22333,,111,324,0,1,1,3281,54995968
338,351,-150,-0.171307,-0.280096,-9.439275,-6.7056,10.496551,1.591729,50,46.604004,22.022095,35.996704,60,2.834473,2.15332,1.40625,511,368,488,0.824219,4,0,22348,22504,22360,,111,324,0,1,1,3281,54996076
336,353,-151,-0.171306,-0.280095,-9.420225,-6.696075,10.315576,1.577858,50,47.026978,22.06604,36.271362,60,3.273926,2.197266,1.472168,511,368,487,0.824219,4,0,22373,22532,22388,,111,324,0,1,1,3281,54996168
334,354,-152,-0.171305,-0.280093,-9.6012,-6.80085,10.372725,1.597571,51,47.438965,22.104492,36.557007,60,2.856445,2.087402,1.538086,510,367,487,0.822266,4,0,22403,22560,22415,,111,324,0,1,1,3281,54996272
333,355,-152,-0.171304,-0.280092,-9.648825,-6.848475,10.26795,1.595685,51,47.861938,22.126465,36.831665,61,3.186035,2.131348,1.560059,510,367,487,0.822266,4,0,22430,22588,22445,,111,324,0,1,1,3281,54996368
331,357,-153,-0.171304,-0.280091,-9.705976,-6.858,10.287,1.600624,51,48.262939,22.148438,37.111816,61,2.768555,2.043457,1.560059,509,366,486,0.822266,4,0,22448,22612,22460,,111,324,0,1,1,3281,54996476
329,358,-154,-0.171303,-0.28009,-9.744075,-6.91515,10.125075,1.595099,51,48.669434,22.164917,37.386475,61,3.010254,1.999512,1.582031,509,365,486,0.820313,4,1,22473,22640,22488,,111,324,0,1,1,3281,54996572
327,359,-154,-0.171302,-0.280089,-9.782175,-6.886575,10.029825,1.589993,52,49.059448,22.181396,37.661133,61,2.724609,1.955566,1.560059,508,365,486,0.820313,4,0,22503,22668,22515,,111,324,0,1,1,3281,54996676
325,361,-155,-0.171301,-0.280088,-9.81075,-6.95325,9.8679,1.584516,52,49.454956,22.18689,37.935791,62,3.076172,2.021484,1.604004,508,364,486,0.818359,4,0,22530,22696,22543,,111,324,0,1,1,3281,54996768
323,362,-155,-0.1713,-0.280087,-9.77265,-6.924675,9.84885,1.579,52,49.86145,22.192383,38.210449,62,2.856445,1.999512,1.625977,507,364,485,0.818359,4,0,22555,22724,22570,,111,324,0,1,1,3281,54996876
321,363,-155,-0.171299,-0.280086,-9.801225,-6.924675,9.820275,1.578669,52,50.289917,22.197876,38.490601,62,3.47168,1.977539,1.647949,506,363,485,0.816406,4,1,22585,22752,22598,,111,324,0,1,1,3281,54996968
319,365,-156,-0.171299,-0.280085,-9.88695,-6.924675,9.6393,1.57315,53,50.707397,22.203369,38.770752,63,3.22998,1.955566,1.625977,505,362,485,0.814453,4,1,22615,22780,22628,,111,324,0,1,1,3281,54997076
317,366,-156,-0.171298,-0.280084,-9.915525,-7.0104,9.525001,1.571742,53,51.146851,22.203369,39.04541,63,3.515625,1.999512,1.625977,505,362,485,0.814453,4,1,22643,22808,22655,,111,324,0,1,1,3281,54997168
315,368,-156,-0.171297,-0.280083,-9.9822,-7.058025,9.344025,1.567456,53,51.542358,22.197876,39.320068,63,3.208008,1.933594,1.625977,504,361,484,0.814453,4,1,22670,22832,22683,,111,324,0,1,1,3281,54997276
314,369,-157,-0.171296,-0.280082,-9.81075,-6.924675,9.267825,1.544426,54,51.976318,22.18689,39.589233,63,3.493652,1.933594,1.647949,503,360,484,0.8125,4,1,22700,22860,22713,,111,324,0,1,1,3281,54997368
312,370,-157,-0.171295,-0.280081,-9.858376,-6.95325,9.1059,1.539232,54,52.377319,22.17041,39.863892,64,2.988281,1.911621,1.669922,503,360,484,0.8125,4,1,22713,22888,22725,,111,324,0,1,1,3280,54997476
310,372,-157,-0.171294,-0.280079,-9.763125,-6.924675,8.848725,1.515991,54,52.800293,22.153931,40.144043,64,3.273926,1.933594,1.647949,502,359,484,0.810547,4,1,22743,22916,22755,,111,324,0,1,1,3280,54997572
308,373,-157,-0.171294,-0.280078,-9.686925,-6.8199,8.658225,1.494496,54,53.173828,22.137451,40.402222,64,2.856445,1.955566,1.691895,501,358,484,0.810547,4,1,22770,22944,22783,,111,324,0,1,1,3280,54997676
306,374,-157,-0.171293,-0.280077,-9.667875,-6.905625,8.505825,1.488176,55,53.55835,22.115479,40.682373,65,2.746582,1.933594,1.757813,501,357,484,0.808594,4,0,22800,22972,22813,,111,324,0,1,1,3280,54997768
304,376,-158,-0.171292,-0.280076,-9.96315,-7.019925,8.562975,1.517416,55,53.920898,22.088013,40.962524,65,2.658691,1.999512,1.73584,500,357,483,0.806641,4,1,22828,23000,22840,,111,324,0,1,1,3280,54997876
302,377,-158,-0.171291,-0.280075,-9.934575,-7.096125,8.467725,1.513299,55,54.349365,22.06604,41.242676,65,3.339844,1.911621,1.669922,499,355,483,0.804688,4,1,22858,23028,22870,,111,324,0,1,1,3280,54997968
300,378,-158,-0.171291,-0.280074,-9.73455,-6.962775,8.2677,1.481263,55,54.777832,22.044067,41.511841,65,2.966309,1.955566,1.604004,498,355,483,0.804688,4,1,22885,23052,22898,,111,324,0,1,1,3280,54998076
298,380,-158,-0.17129,-0.280073,-9.8679,-6.867525,8.1915,1.481829,56,55.200806,22.033081,41.781006,66,3.054199,1.933594,1.560059,498,354,483,0.804688,4,1,22913,23080,22925,,111,324,0,1,1,3280,54998168
296,381,-158,-0.171289,-0.280072,-9.77265,-6.8961,8.13435,1.47279,56,55.585327,22.016602,42.050171,66,2.329102,1.955566,1.516113,496,353,483,0.800781,5,1,22940,23108,22955,,111,324,0,1,1,3280,54998276
295,382,-158,-0.171288,-0.28007,-9.820275,-6.867525,8.096251,1.472473,56,55.909424,22.000122,42.313843,66,2.15332,1.933594,1.516113,496,352,483,0.800781,5,1,22965,23136,22978,,111,324,0,1,1,3280,54998368
293,384,-158,-0.171288,-0.280069,-9.801225,-6.91515,7.9248,1.463922,57,56.206055,21.983643,42.577515,67,1.82373,1.955566,1.538086,495,352,483,0.798828,5,1,22980,23160,22993,,111,324,0,1,1,3280,54998476
291,385,-158,-0.171287,-0.280068,-10.086975,-7.0485,7.9629,1.492886,57,56.535645,21.96167,42.841187,67,2.746582,1.933594,1.538086,494,351,483,0.798828,5,1,23008,23188,23020,,111,324,0,1,1,3280,54998572
289,387,-159,-0.171286,-0.280067,-10.00125,-7.000875,7.8486,1.477988,57,56.903687,21.939697,43.104858,67,2.702637,1.889648,1.516113,493,350,483,0.796875,5,1,23038,23216,23050,,111,324,0,1,1,3280,54998676
287,388,-159,-0.171285,-0.280066,-10.22985,-7.172325,7.82955,1.50173,57,57.310181,21.917725,43.363037,67,3.625488,1.845703,1.494141,493,350,482,0.796875,5,1,23065,23240,23078,,111,324,0,1,1,3280,54998768
285,389,-159,-0.171285,-0.280065,-10.22985,-7.239,7.75335,1.500649,58,57.793579,21.895752,43.610229,68,3.933105,1.867676,1.450195,491,348,482,0.794922,5,1,23093,23268,23105,,111,324,0,1,1,3280,54998876
283,391,-159,-0.171284,-0.280063,-10.334625,-7.29615,7.67715,1.506986,58,58.287964,21.873779,43.857422,68,4.240723,1.801758,1.362305,490,347,482,0.792969,5,1,23120,23296,23133,,111,324,0,1,1,3280,54998968
281,392,-159,-0.171283,-0.280062,-10.344151,-7.33425,7.572375,1.503954,58,58.782349,21.851807,44.093628,68,3.933105,1.779785,1.318359,489,346,482,0.791016,5,1,23150,23320,23163,,111,324,0,1,1,3280,54999076
279,394,-159,-0.171282,-0.280061,-10.391775,-7.305675,7.572375,1.505711,58,59.243774,21.829834,44.335327,68,3.669434,1.757813,1.296387,489,346,482,0.791016,5,1,23175,23348,23188,,111,324,0,1,1,3280,54999168
277,395,-159,-0.171282,-0.28006,-10.391775,-7.305675,7.477125,1.500693,59,59.644775,21.807861,44.56604,69,2.548828,1.757813,1.274414,488,345,482,0.789063,5,1,23205,23376,23218,,111,324,0,1,1,3280,54999276
275,396,-159,-0.171281,-0.280059,-10.353675,-7.239,7.362825,1.488725,59,59.963379,21.785889,44.796753,69,2.131348,1.73584,1.296387,487,344,482,0.787109,5,1,23230,23400,23245,,111,324,0,1,1,3280,54999368
273,398,-159,-0.17128,-0.280058,-10.22985,-7.134225,7.229475,1.467535,59,60.249023,21.758423,45.027466,69,1.582031,1.757813,1.318359,486,343,482,0.785156,5,1,23245,23428,23258,,111,324,0,1,1,3280,54999476
271,399,-159,-0.171279,-0.280056,-10.1727,-7.1247,7.1247,1.457457,59,60.479736,21.730957,45.274658,70,1.252441,1.713867,1.340332,485,342,483,0.783203,5,1,23273,23456,23285,,111,324,0,1,1,3280,54999568
269,401,-159,-0.171279,-0.280055,-9.9822,-6.962775,6.99135,1.428492,59,60.661011,21.697998,45.494385,70,0.615234,1.691895,1.362305,484,341,483,0.783203,5,1,23300,23480,23313,,111,324,0,1,1,3280,54999676
267,402,-159,-0.171278,-0.280054,-10.00125,-6.87705,6.867525,1.419803,60,60.787354,21.659546,45.730591,70,0.351563,1.757813,1.384277,483,340,483,0.78125,5,1,23328,23508,23343,,111,324,0,1,1,3280,54999768
265,403,-158,-0.171277,-0.280053,-9.953625,-6.76275,6.87705,1.410797,60,60.913696,21.626587,45.97229,70,0.175781,1.82373,1.40625,482,340,483,0.779297,5,1,23358,23532,23370,,111,324,0,1,1,3280,54999876
263,405,-158,-0.171277,-0.280052,-9.801225,-6.753225,6.791325,1.394367,60,61.018066,21.593628,46.219482,71,0.109863,1.911621,1.40625,481,339,483,0.777344,5,1,23383,23560,23395,,111,324,0,1,1,3280,54999968
261,406,-158,-0.171276,-0.28005,-9.8679,-6.638925,6.715125,1.390286,60,61.122437,21.566162,46.477661,71,0.043945,1.977539,1.428223,480,338,483,0.775391,5,1,23408,23584,23420,,111,324,0,1,1,3280,55000076
259,407,-158,-0.171275,-0.280049,-9.763125,-6.581775,6.638925,1.375685,61,61.210327,21.533203,46.746826,71,-0.087891,2.021484,1.450195,480,337,483,0.775391,5,1,23435,23608,23448,,111,324,0,1,1,3280,55000168
257,409,-158,-0.171275,-0.280048,-9.839325,-6.505575,6.696075,1.380349,61,61.309204,21.500244,47.010498,72,0.109863,2.043457,1.494141,478,336,483,0.773438,5,1,23460,23636,23473,,111,324,0,1,1,3280,55000276
256,410,-158,-0.171274,-0.280047,-9.7155,-6.467475,6.581775,1.363416,61,61.408081,21.467285,47.27417,72,0.065918,2.021484,1.516113,478,335,483,0.771484,5,1,23488,23660,23500,,111,324,0,1,1,3280,55000368
254,411,-158,-0.171273,-0.280046,-9.858376,-6.4389,6.600825,1.373849,62,61.523438,21.428833,47.543335,72,0.219727,2.043457,1.560059,477,335,483,0.771484,5,1,23500,23688,23513,,111,324,0,1,1,3280,55000476
252,412,-157,-0.171273,-0.280044,-9.65835,-6.26745,6.467475,1.343828,62,61.633301,21.384888,47.8125,72,0.087891,1.999512,1.582031,476,334,483,0.769531,5,1,23528,23712,23540,,111,324,0,1,1,3280,55000572
250,414,-157,-0.171272,-0.280043,-9.705976,-6.315075,6.477,1.349943,62,61.75415,21.340942,48.081665,73,0.373535,2.021484,1.625977,475,333,483,0.767578,5,1,23555,23736,23568,,111,324,0,1,1,3280,55000676
248,415,-157,-0.171271,-0.280042,-9.73455,-6.2484,6.477,1.348804,62,61.902466,21.291504,48.356323,73,0.461426,1.999512,1.647949,474,332,483,0.765625,5,1,23583,23760,23595,,111,324,0,1,1,3280,55000768
246,416,-156,-0.171271,-0.280041,-9.69645,-6.2484,6.391275,1.341633,63,62.067261,21.236572,48.630981,73,0.900879,2.021484,1.691895,473,331,483,0.765625,5,1,23608,23788,23623,,111,324,0,1,1,3280,55000876
244,417,-156,-0.17127,-0.280039,-9.858376,-6.2484,6.4008,1.354589,63,62.248535,21.181641,48.90564,73,0.725098,2.043457,1.713867,472,331,484,0.763672,5,1,23638,23812,23650,,111,324,0,1,1,3280,55000968
242,419,-156,-0.171269,-0.280038,-9.763125,-6.19125,6.448425,1.346097,63,62.457275,21.126709,49.191284,74,1.07666,2.131348,1.73584,472,330,484,0.763672,5,1,23660,23836,23673,,111,324,0,1,1,3280,55001076
240,420,-155,-0.171269,-0.280037,-9.801225,-6.1722,6.276975,1.340372,63,62.655029,21.071777,49.476929,74,0.703125,2.15332,1.779785,471,329,484,0.761719,5,1,23685,23860,23698,,111,324,0,1,1,3280,55001168
239,421,-155,-0.171268,-0.280036,-9.8679,-6.181725,6.276975,1.345785,64,62.852783,21.011353,49.77356,74,1.032715,2.175293,1.801758,470,329,484,0.759766,5,1,23710,23884,23723,,111,324,0,1,1,3280,55001276
237,422,-155,-0.171268,-0.280034,-9.84885,-6.15315,6.353175,1.345865,64,63.050537,20.950928,50.064697,75,0.791016,2.15332,1.779785,469,328,484,0.759766,5,1,23735,23908,23748,,111,324,0,1,1,3280,55001368
235,423,-155,-0.171267,-0.280033,-9.820275,-6.010275,6.1722,1.328943,64,63.242798,20.890503,50.355835,75,0.98877,2.175293,1.801758,468,327,484,0.757813,5,1,23750,23932,23763,,111,324,0,1,1,3280,55001476
233,425,-154,-0.171266,-0.280032,-9.858376,-6.096,6.105525,1.332639,65,63.440552,20.824585,50.663452,75,0.791016,2.15332,1.82373,467,326,484,0.755859,5,1,23775,23960,23788,,111,324,0,1,1,3280,55001572
231,426,-154,-0.171266,-0.280031,-9.88695,-6.105525,6.086475,1.334199,65,63.638306,20.76416,50.93811,75,1.362305,2.131348,1.82373,466,325,484,0.753906,5,2,23800,23984,23813,,111,324,0,1,1,3280,55001676
229,427,-153,-0.171265,-0.280029,-9.8679,-6.086475,6.048375,1.329779,65,63.858032,20.692749,51.229248,76,1.032715,2.131348,1.845703,466,324,484,0.753906,5,2,23825,24008,23840,,111,324,0,1,1,3280,55001768
227,428,-153,-0.171265,-0.280028,-9.877425,-6.0198,5.991225,1.324819,66,64.050293,20.615845,51.520386,76,0.98877,2.109375,1.845703,464,323,485,0.751953,5,2,23850,24032,23863,,111,324,0,1,1,3279,55001876
225,429,-153,-0.171264,-0.280027,-9.92505,-5.953125,5.9055,1.321841,66,64.248047,20.544434,51.80603,76,0.944824,2.109375,1.845703,464,323,485,0.75,5,2,23875,24056,23888,,111,324,0,1,1,3279,55001968
223,430,-152,-0.171263,-0.280025,-9.9441,-5.915025,6.0198,1.326075,66,64.451294,20.462036,52.086182,76,1.164551,2.087402,1.867676,463,322,485,0.748047,5,2,23900,24080,23915,,111,324,0,1,1,3279,55002076
221,432,-152,-0.171263,-0.280024,-9.84885,-5.857875,5.857875,1.308678,66,64.649048,20.385132,52.371826,77,0.812988,2.043457,1.867676,463,322,485,0.748047,5,2,23923,24100,23935,,111,324,0,1,1,3279,55002168
219,433,-151,-0.171262,-0.280023,-9.820275,-5.8293,5.724525,1.299265,67,64.835815,20.297241,52.646484,77,1.098633,2.06543,1.889648,462,321,485,0.748047,5,2,23950,24124,23963,,111,324,0,1,1,3279,55002272
218,434,-151,-0.171262,-0.280022,-9.96315,-5.88645,5.743575,1.313994,67,65.028076,20.214844,52.926636,77,0.878906,2.021484,1.867676,461,320,485,0.746094,5,2,23973,24148,23985,,111,324,0,1,1,3279,55002368
216,435,-150,-0.171261,-0.28002,-9.820275,-5.77215,5.629275,1.29223,67,65.198364,20.126953,53.206787,78,0.549316,1.999512,1.889648,460,319,486,0.744141,5,2,23995,24172,24010,,111,324,0,1,1,3279,55002476
214,436,-150,-0.171261,-0.280019,-9.972675,-5.81025,5.715,1.309668,67,65.34668,20.039063,53.475952,78,0.593262,1.999512,1.889648,459,318,486,0.742188,5,2,24008,24196,24020,,111,324,0,1,1,3278,55002572
212,437,-149,-0.17126,-0.280018,-9.96315,-5.7531,5.58165,1.300798,68,65.478516,19.951172,53.745117,78,0.395508,1.933594,1.889648,458,318,486,0.742188,5,2,24033,24216,24045,,111,324,0,1,1,3278,55002676
210,438,-149,-0.17126,-0.280016,-10.00125,-5.838825,5.5626,1.306565,68,65.615845,19.857788,54.014282,78,0.483398,1.867676,1.82373,457,317,486,0.740234,5,2,24055,24240,24068,,111,324,0,1,1,3279,55002768
208,440,-148,-0.171259,-0.280015,-10.00125,-5.705475,5.46735,1.296863,68,65.736694,19.769897,54.272461,79,0.285645,1.845703,1.82373,457,316,486,0.738281,5,2,24078,24264,24090,,111,324,0,1,1,3278,55002876
206,441,-147,-0.171258,-0.280014,-9.915525,-5.65785,5.50545,1.288866,69,65.852051,19.676514,54.53064,79,0.41748,1.82373,1.801758,456,316,486,0.738281,5,2,24100,24284,24115,,111,324,0,1,1,3278,55002968
204,442,-147,-0.171258,-0.280012,-9.820275,-5.5626,5.4483,1.274318,69,65.950928,19.588623,54.783325,79,-0.043945,1.82373,1.845703,455,315,487,0.736328,5,2,24125,24308,24138,,111,324,0,1,1,3278,55003076
202,443,-146,-0.171257,-0.280011,-9.744075,-5.5245,5.381625,1.263417,69,66.027832,19.489746,55.041504,79,-0.087891,1.82373,1.867676,455,315,487,0.736328,5,2,24148,24328,24160,,111,324,0,1,1,3278,55003168
200,444,-146,-0.171257,-0.28001,-9.705976,-5.4102,5.362575,1.25446,69,66.09375,19.390869,55.299683,80,-0.373535,1.82373,1.911621,454,314,487,0.736328,5,2,24170,24352,24183,,111,324,0,1,1,3278,55003276
198,445,-145,-0.171256,-0.280008,-9.820275,-5.39115,5.324475,1.261647,70,66.148682,19.291992,55.557861,80,-0.285645,1.845703,1.955566,454,314,487,0.736328,5,2,24195,24372,24208,,111,324,0,1,1,3278,55003368
197,446,-144,-0.171256,-0.280007,-9.686925,-5.267325,5.400675,1.248002,70,66.192627,19.182129,55.821533,80,-0.615234,1.845703,1.999512,454,314,487,0.736328,5,2,24213,24396,24225,,111,324,0,1,1,3278,55003476
195,447,-144,-0.171255,-0.280006,-9.610725,-5.16255,5.3721,1.235943,70,66.220093,19.072266,56.096191,80,-0.527344,1.801758,1.999512,454,314,488,0.734375,5,2,24225,24416,24238,,111,324,0,1,1,3277,55003568
193,448,-143,-0.171255,-0.280005,-9.54405,-5.23875,5.2197,1.227186,70,66.242065,18.962402,56.348877,81,-0.615234,1.845703,2.021484,453,313,488,0.734375,5,2,24248,24436,24263,,111,324,0,1,1,3277,55003676
191,449,-142,-0.171254,-0.280003,-9.591675,-5.1054,5.267325,1.22755,71,66.280518,18.852539,56.607056,81,-0.263672,1.845703,2.043457,453,313,488,0.734375,5,2,24270,24460,24283,,111,324,0,1,1,3278,55003768
189,450,-141,-0.171254,-0.280002,-9.515475,-5.12445,5.172075,1.217832,71,66.346436,18.737183,56.870728,81,-0.131836,1.889648,2.06543,452,312,488,0.732422,5,2,24290,24480,24305,,111,324,0,1,1,3278,55003876
187,451,-141,-0.171253,-0.28,-9.458325,-5.08635,5.095875,1.208195,71,66.428833,18.621826,57.139893,81,0.175781,1.867676,2.087402,451,312,488,0.732422,5,2,24313,24500,24325,,111,324,0,1,1,3277,55003968
185,452,-140,-0.171253,-0.279999,-9.420225,-4.981575,5.095875,1.200519,71,66.538696,18.50647,57.409058,82,0.219727,1.867676,2.109375,451,311,489,0.732422,5,2,24335,24520,24350,,111,324,0,1,1,3277,55004076
184,453,-139,-0.171252,-0.279998,-9.458325,-4.97205,5.0673,1.202022,72,66.659546,18.38562,57.678223,82,0.395508,1.867676,2.131348,451,311,489,0.730469,5,2,24355,24540,24368,,111,324,0,1,1,3277,55004168
182,454,-138,-0.171252,-0.279996,-9.4869,-4.924425,5.01015,1.200146,72,66.796875,18.264771,57.947388,82,0.615234,1.889648,2.131348,450,311,489,0.730469,5,2,24378,24564,24390,,111,324,0,1,1,3276,55004276
180,455,-137,-0.171252,-0.279995,-9.439275,-4.85775,4.962525,1.191329,72,66.956177,18.143921,58.216553,82,0.791016,1.889648,2.131348,450,310,489,0.730469,5,2,24400,24584,24413,,111,324,0,1,1,3276,55004368
178,456,-137,-0.171251,-0.279994,-9.439275,-4.8006,4.962525,1.188804,72,67.126465,18.023071,58.491211,83,0.900879,1.889648,2.131348,449,310,490,0.728516,5,2,24420,24604,24433,,111,324,0,1,1,3276,55004476
176,457,-136,-0.171251,-0.279992,-9.363075,-4.78155,4.78155,1.174324,73,67.307739,17.896729,58.760376,83,1.032715,1.911621,2.15332,449,309,490,0.728516,5,2,24430,24620,24443,,111,324,0,1,1,3275,55004568
175,458,-135,-0.17125,-0.279991,-9.305925,-4.772025,4.810125,1.16969,73,67.5,17.775879,59.035034,83,1.142578,1.911621,2.175293,448,308,490,0.726563,5,1,24448,24640,24460,,111,324,0,1,1,3275,55004676
173,459,-134,-0.17125,-0.27999,-9.286875,-4.714875,4.772025,1.16408,73,67.70874,17.644043,59.304199,83,1.186523,1.933594,2.197266,448,308,490,0.726563,5,2,24468,24660,24483,,111,324,0,1,1,3275,55004768
171,460,-133,-0.171249,-0.279988,-9.324975,-4.70535,4.714875,1.164572,74,67.922974,17.512207,59.578857,84,1.340332,1.911621,2.219238,447,308,490,0.726563,5,2,24490,24680,24505,,111,324,0,1,1,3275,55004876
169,461,-132,-0.171249,-0.279987,-9.344025,-4.6101,4.714875,1.162307,74,68.137207,17.380371,59.853516,84,1.318359,1.933594,2.241211,447,307,491,0.724609,5,2,24510,24700,24523,,111,324,0,1,1,3274,55004968
167,462,-131,-0.171248,-0.279985,-9.42975,-4.6101,4.70535,1.169111,74,68.356934,17.243042,60.122681,84,1.428223,1.933594,2.241211,446,307,491,0.724609,5,1,24530,24720,24543,,111,324,0,1,1,3275,55005076
166,462,-130,-0.171248,-0.279984,-9.153525,-4.59105,4.572,1.138887,74,68.582153,17.105713,60.397339,84,1.428223,1.933594,2.241211,446,307,491,0.724609,5,2,24550,24740,24563,,111,324,0,1,1,3275,55005168
164,463,-130,-0.171248,-0.279983,-9.2583,-4.55295,4.524375,1.144641,75,68.807373,16.968384,60.671997,84,1.560059,1.955566,2.263184,445,306,491,0.722656,5,2,24570,24756,24585,,111,324,0,1,1,3275,55005276
162,464,-129,-0.171247,-0.279981,-9.220201,-4.543425,4.3815,1.1355,75,69.043579,16.831055,60.946655,85,1.560059,1.999512,2.263184,445,306,492,0.722656,5,1,24590,24776,24603,,111,324,0,1,1,3274,55005368
160,465,-128,-0.171247,-0.27998,-9.210675,-4.55295,4.3815,1.134581,75,69.285278,16.688232,61.221313,85,1.669922,1.955566,2.285156,445,306,492,0.722656,5,1,24608,24792,24620,,111,324,0,1,1,3274,55005476
158,466,-127,-0.171246,-0.279979,-9.39165,-4.448175,4.333875,1.144837,76,69.54895,16.539917,61.512451,85,1.933594,1.955566,2.307129,444,305,492,0.722656,5,2,24608,24812,24620,,111,324,0,1,1,3274,55005568
156,467,-126,-0.171246,-0.279977,-9.229725,-4.4577,4.238625,1.127087,76,69.834595,16.391602,61.776123,85,2.175293,1.999512,2.351074,444,305,492,0.720703,5,2,24638,24832,24650,,111,324,0,1,1,3274,55005676
155,468,-125,-0.171246,-0.279976,-9.2964,-4.391025,4.200525,1.128923,76,70.147705,16.243286,62.056274,86,2.416992,1.999512,2.329102,443,304,493,0.720703,5,2,24655,24848,24668,,111,324,0,1,1,3274,55005768
153,469,-125,-0.171245,-0.279974,-9.27735,-4.4196,4.181475,1.12712,76,70.482788,16.089478,62.330933,86,2.658691,1.977539,2.329102,443,304,493,0.71875,5,2,24670,24864,24683,,111,324,0,1,1,3274,55005876
