SPEED,ALT
111.0,2330.0
111.0,2330.0
111.0,2320.0
111.0,2330.0
111.0,2330.0
111.0,2330.0
111.0,2330.0
111.0,2330.0
111.0,2330.0
111.0,2330.0
111.0,2330.0
111.0,2330.0
111.0,2330.0
111.0,2340.0
111.0,2330.0
111.0,2340.0
111.0,2340.0
111.0,
111.0,2340.0
111.0,2340.0
111.0,2340.0
111.0,2340.0
111.0,2340.0
111.0,2340.0
111.0,2340.0
111.0,2350.0
112.0,2350.0
112.0,2350.0
112.0,2350.0
112.0,2350.0
112.0,2350.0
112.0,2350.0
112.0,2350.0
112.0,2350.0
112.0,2350.0
112.0,2350.0
112.0,2360.0
112.0,2360.0
112.0,2350.0
112.0,2360.0
112.0,2360.0
112.0,2360.0
112.0,2360.0
112.0,2360.0
112.0,2360.0
112.0,2360.0
112.0,2360.0
112.0,
112.0,2360.0
112.0,2360.0
112.0,2370.0
112.0,2360.0
112.0,2370.0
112.0,2360.0
112.0,2370.0
112.0,2370.0
112.0,2370.0
112.0,2370.0
112.0,2370.0
112.0,2370.0
112.0,2380.0
112.0,2380.0
112.0,2380.0
112.0,2380.0
112.0,2380.0
112.0,
112.0,
,2380.0
113.0,2380.0
113.0,2390.0
113.0,2380.0
113.0,2380.0
113.0,2380.0
113.0,2390.0
113.0,2390.0
113.0,2390.0
113.0,2390.0
113.0,
113.0,2390.0
113.0,2390.0
113.0,2390.0
113.0,2390.0
113.0,2390.0
113.0,2400.0
113.0,2390.0
113.0,2400.0
113.0,2400.0
113.0,2400.0
113.0,
113.0,
113.0,2410.0
113.0,2410.0
113.0,2410.0
113.0,2410.0
113.0,2410.0
113.0,2410.0
113.0,2410.0
113.0,2410.0
113.0,2410.0
113.0,2410.0
113.0,2410.0
113.0,2420.0
112.0,
113.0,2420.0
112.0,2420.0
,2410.0
,2420.0
112.0,2420.0
112.0,2420.0
,2430.0
,2430.0
112.0,2420.0
112.0,2420.0
112.0,2420.0
112.0,2420.0
112.0,2430.0
,2420.0
113.0,2420.0
,2430.0
,2430.0
,2430.0
112.0,
112.0,2430.0
113.0,2430.0
113.0,2430.0
113.0,2430.0
113.0,2440.0
113.0,2440.0
113.0,2430.0
113.0,2430.0
113.0,2430.0
113.0,2430.0
113.0,2430.0
113.0,2440.0
113.0,2440.0
113.0,2440.0
113.0,2440.0
113.0,2440.0
113.0,2440.0
114.0,2440.0
114.0,2440.0
114.0,2450.0
113.0,2440.0
114.0,2440.0
114.0,2450.0
114.0,2450.0
114.0,2450.0
114.0,2450.0
114.0,2450.0
114.0,2450.0
114.0,2460.0
114.0,2460.0
114.0,2460.0
114.0,2460.0
114.0,2460.0
114.0,2450.0
114.0,2460.0
115.0,2460.0
115.0,2460.0
115.0,2460.0
114.0,2460.0
115.0,2460.0
114.0,2470.0
115.0,2460.0
115.0,2460.0
115.0,2460.0
114.0,
115.0,2470.0
114.0,2470.0
115.0,2470.0
114.0,2470.0
114.0,2470.0
115.0,2470.0
115.0,2470.0
115.0,2470.0
115.0,2470.0
115.0,2470.0
115.0,2480.0
115.0,2480.0
115.0,2470.0
115.0,2480.0
115.0,
115.0,2480.0
115.0,2480.0
115.0,2480.0
115.0,2480.0
115.0,2480.0
115.0,2480.0
115.0,2480.0
115.0,2480.0
115.0,2480.0
115.0,2490.0
115.0,2490.0
115.0,2490.0
115.0,2480.0
115.0,2490.0
115.0,2490.0
115.0,2490.0
115.0,2490.0
115.0,2490.0
115.0,2490.0
115.0,2490.0
115.0,2490.0
115.0,2500.0
115.0,2490.0
115.0,2500.0
115.0,2490.0
115.0,2490.0
115.0,2500.0
115.0,2500.0
